"","MSOA","residents","annual_income","NIC","ITEMS_SUM","ITEMS_per_capita","prescriptions_per_capita","prescriptions","NIC_per_capita","avg_generic_ratio","min_generic_ratio","max_generic_ratio","practices","residents_per_practice"
"22","E02000031",7294,49920,122241.52,12963,1,0,1589,16.759188374006,0.536186280679673,0.536186280679673,0.536186280679673,1,7294
"23","E02000033",8537,41600,90464.71,9524,1,0,2148,10.596779899262,0.623511647493477,0.601651186790506,0.651810584958217,3,2845
"24","E02000034",8508,42640,115021.5,11834,1,0,1545,13.5192172073343,0.554692556634304,0.554692556634304,0.554692556634304,1,8508
"25","E02000035",7965,45760,80435.06,6656,0,0,1263,10.0985637162586,0.567695961995249,0.567695961995249,0.567695961995249,1,7965
"26","E02000036",10743,42120,84760.89,9546,0,0,1796,7.88987154426138,0.630183463181704,0.58695652173913,0.673410404624277,2,5371
"27","E02000037",9741,45760,103702.75,11324,1,0,1377,10.6460065701673,0.562817719680465,0.562817719680465,0.562817719680465,1,9741
"28","E02000038",10514,46800,108989.34,10444,0,0,2096,10.3661156553167,0.552080128977262,0.526138279932546,0.578021978021978,2,5257
"29","E02000041",8811,41080,234107.960000001,20089,2,0,3126,26.5699648167064,0.545085691904615,0.498096791734638,0.592074592074592,2,4405
"30","E02000042",10639,43680,266030.83,24503,2,0,3497,25.0052476736535,0.654524790772129,0.521689497716895,0.904761904761905,3,3546
"31","E02000043",7696,60320,115101.94,10657,1,0,1576,14.9560732848233,0.54758883248731,0.54758883248731,0.54758883248731,1,7696
"32","E02000045",10237,41600,77454.0700000001,10479,1,0,1458,7.56609065155808,0.516460905349794,0.516460905349794,0.516460905349794,1,10237
"33","E02000046",7063,50440,120263.42,11588,1,0,2514,17.0272433809996,0.624820155555486,0.557182067703568,0.667768595041322,3,2354
"34","E02000047",11373,34840,222358.4,26649,2,0,3041,19.5514288226501,0.666770521165741,0.531914893617021,1,5,2274
"35","E02000048",9817,52520,61388.94,6311,0,0,1196,6.25332993786289,0.566889632107023,0.566889632107023,0.566889632107023,1,9817
"36","E02000051",8647,54080,98330.1300000001,9232,1,0,2033,11.3715889904013,0.588965254837873,0.57271815446339,0.605212355212355,2,4323
"37","E02000052",9698,49400,106465.93,11062,1,0,2038,10.9781326046608,0.594835164835165,0.574285714285714,0.615384615384615,2,4849
"38","E02000053",8697,37960,31379.99,3791,0,0,826,3.6081395883638,0.644067796610169,0.644067796610169,0.644067796610169,1,8697
"39","E02000054",7206,46280,126532.94,12324,1,0,2111,17.5593866222592,0.592783016192471,0.570692194403535,0.614873837981408,2,3603
"40","E02000055",11130,40560,95858.43,10404,0,0,1805,8.61261725067385,0.631819988005578,0.569922698524245,0.693717277486911,2,5565
"41","E02000057",7484,44200,40027.35,4153,0,0,1209,5.34838989845002,0.656055008210181,0.637110016420361,0.675,2,3742
"42","E02000058",10220,60320,70005.9599999999,7097,0,0,1207,6.84989823874755,0.594863297431649,0.594863297431649,0.594863297431649,1,10220
"43","E02000060",10920,47840,46090.8599999999,4777,0,0,1088,4.22077472527472,0.53125,0.53125,0.53125,1,10920
"44","E02000061",8013,57720,30167.2299999999,2914,0,0,836,3.7647859727942,0.613636363636364,0.613636363636364,0.613636363636364,1,8013
"45","E02000063",6971,42120,99846.13,9966,1,0,1435,14.3230712953665,0.539372822299652,0.539372822299652,0.539372822299652,1,6971
"46","E02000064",6248,39520,63451.0600000001,6732,1,0,1229,10.1554193341869,0.562245728234337,0.562245728234337,0.562245728234337,1,6248
"47","E02000067",8750,35360,80660.9799999999,9443,1,0,1255,9.21839771428571,0.479681274900398,0.479681274900398,0.479681274900398,1,8750
"48","E02000068",7388,37440,32145.36,4729,0,0,802,4.35102328099621,0.537406483790524,0.537406483790524,0.537406483790524,1,7388
"49","E02000071",7300,39000,23558.23,2942,0,0,677,3.22715479452055,0.59231905465288,0.59231905465288,0.59231905465288,1,7300
"50","E02000072",11734,33800,76114.55,8016,0,0,1150,6.48666695074144,0.512173913043478,0.512173913043478,0.512173913043478,1,11734
"51","E02000075",7948,40560,137783.04,14067,1,0,2475,17.3355611474585,0.633974110511599,0.505199306759099,0.92,4,1987
"52","E02000077",7823,38480,130882.2,13611,1,0,1601,16.7304358941583,0.484072454715803,0.484072454715803,0.484072454715803,1,7823
"53","E02000078",7665,42640,56691.91,5754,0,0,1009,7.39620482713633,0.549058473736373,0.549058473736373,0.549058473736373,1,7665
"54","E02000079",7865,39000,307222.62,30980,3,0,3360,39.0619987285442,0.665605669805659,0.489290495314592,1,4,1966
"55","E02000080",9430,38480,229354.05,25078,2,0,2830,24.3217444326617,0.484467970786651,0.452806909315237,0.516129032258065,2,4715
"56","E02000083",9771,36920,74185.04,8201,0,0,1450,7.59236925596152,0.579935975896808,0.51336032388664,0.646511627906977,2,4885
"57","E02000087",7579,46280,28129.73,3968,0,0,723,3.7115358226679,0.622406639004149,0.622406639004149,0.622406639004149,1,7579
"58","E02000091",9682,40040,152971.86,21051,2,0,1985,15.7996137161743,0.630995924737181,0.491646778042959,0.75,3,3227
"59","E02000093",10883,40040,75692.2600000001,8910,0,0,1654,6.95509142699624,0.625717964540859,0.605831533477322,0.645604395604396,2,5441
"60","E02000094",8746,39520,62768.53,8017,0,0,1482,7.17682712096958,0.623575498575499,0.612535612535613,0.634615384615385,2,4373
"61","E02000095",9921,39000,192903.57,25959,2,0,3180,19.4439643181131,0.58775820720734,0.565119760479042,0.614114114114114,3,3307
"62","E02000096",7598,47320,40024.12,5865,0,0,949,5.26771782047907,0.628029504741833,0.628029504741833,0.628029504741833,1,7598
"63","E02000097",8958,37440,64091.46,9021,1,0,1485,7.15466175485599,0.657631853044219,0.649162011173184,0.666101694915254,2,4479
"64","E02000098",7944,41600,62008.4,8924,1,0,1126,7.80568982880161,0.587033747779751,0.587033747779751,0.587033747779751,1,7944
"65","E02000100",8388,48880,1251.19,265,0,0,165,0.149164282308059,0.575757575757576,0.575757575757576,0.575757575757576,1,8388
"66","E02000101",9332,33800,99882.8200000001,10366,1,0,1879,10.7032597513931,0.589543417199546,0.588965517241379,0.590121317157712,2,4666
"67","E02000102",7787,35880,43954.75,5579,0,0,1233,5.6446320791062,0.669252715144165,0.64572192513369,0.692783505154639,2,3893
"68","E02000103",8723,35880,63095.07,8278,0,0,1072,7.23318468416829,0.598880597014925,0.598880597014925,0.598880597014925,1,8723
"69","E02000104",6767,40040,169063.58,19100,2,0,2993,24.9835348012413,0.615338015559226,0.572327044025157,0.691379310344828,3,2255
"70","E02000106",10217,36920,166262.12,21149,2,0,2930,16.2730860330821,0.623997937755555,0.599264705882353,0.638190954773869,3,3405
"71","E02000107",10692,42120,168599.35,21595,2,0,3578,15.7687383090161,0.61683380076841,0.605063291139241,0.622950819672131,4,2673
"72","E02000109",9864,37440,29089.45,3484,0,0,717,2.94905210867802,0.587168758716876,0.587168758716876,0.587168758716876,1,9864
"73","E02000111",9782,35360,195873.46,25383,2,0,4555,20.0238662850133,0.562507707099874,0.343137254901961,0.634645669291339,7,1397
"74","E02000112",9432,35880,28411.32,3535,0,0,709,3.01222646310432,0.588152327221439,0.588152327221439,0.588152327221439,1,9432
"75","E02000113",9655,30680,88261.52,12436,1,0,1224,9.14153495598135,0.568627450980392,0.568627450980392,0.568627450980392,1,9655
"76","E02000114",9010,41080,50448.8999999999,6498,0,0,982,5.59921198668146,0.615071283095723,0.615071283095723,0.615071283095723,1,9010
"77","E02000115",8340,44200,51680.52,5285,0,0,1002,6.19670503597122,0.611776447105788,0.611776447105788,0.611776447105788,1,8340
"78","E02000116",8153,34840,69695.12,10621,1,0,1642,8.54840181528272,0.520435714440543,0.333333333333333,0.629261363636364,3,2717
"79","E02000117",12013,32240,113723.69,18185,1,0,2044,9.46671855489888,0.573513322378684,0.553133514986376,0.593893129770992,2,6006
"80","E02000119",7248,30680,129495.12,21183,2,0,3228,17.8663245033113,0.62585701048804,0.575984990619137,0.678504672897196,5,1449
"81","E02000120",9214,44720,29722.08,3118,0,0,760,3.22575211634469,0.601315789473684,0.601315789473684,0.601315789473684,1,9214
"82","E02000121",8933,35880,55681.7800000001,7785,0,0,1198,6.23326765924102,0.625316878017975,0.601864181091877,0.648769574944072,2,4466
"83","E02000122",8079,44720,87768.42,10148,1,0,1710,10.8637727441515,0.641437227873405,0.606084867894315,0.676789587852495,2,4039
"84","E02000123",14719,34840,132186.96,20543,1,0,2693,8.9807024933759,0.612052517970583,0.600208768267223,0.630906768837803,3,4906
"85","E02000124",10222,47320,69305.26,8387,0,0,1463,6.78000978282137,0.61218932748538,0.581286549707602,0.643092105263158,2,5111
"86","E02000125",10815,43160,145458.57,18560,1,0,1646,13.449705963939,0.544349939246659,0.544349939246659,0.544349939246659,1,10815
"87","E02000126",7775,30680,75572.83,8056,1,0,1194,9.71997813504823,0.5678391959799,0.5678391959799,0.5678391959799,1,7775
"88","E02000128",7294,44200,280024.34,26150,3,0,3202,38.3910529202084,0.548475523151217,0.527118644067797,0.569832402234637,2,3647
"89","E02000130",7914,43680,53209.37,5791,0,0,976,6.72344831943392,0.610655737704918,0.610655737704918,0.610655737704918,1,7914
"90","E02000131",8954,43160,834.47,44,0,0,30,0.0931952200134018,0.533333333333333,0.533333333333333,0.533333333333333,1,8954
"91","E02000134",10773,46800,274944.58,25458,2,0,3619,25.5216355704075,0.57185458538233,0.5,0.6875,5,2154
"92","E02000135",9734,33280,123803.02,15363,1,0,2662,12.7186172179988,0.638224271698034,0.581699346405229,0.68688293370945,3,3244
"93","E02000138",7936,54080,59221.76,5272,0,0,1057,7.46241935483871,0.602649006622517,0.602649006622517,0.602649006622517,1,7936
"94","E02000141",6940,41080,69524.84,6850,0,0,1017,10.0179884726225,0.644051130776795,0.644051130776795,0.644051130776795,1,6940
"95","E02000144",8681,54600,258236.83,24043,2,0,3043,29.7473597511807,0.552610851022002,0.534304796599879,0.570916905444126,2,4340
"96","E02000145",8086,34320,34022.72,2905,0,0,729,4.20760821172397,0.613168724279835,0.613168724279835,0.613168724279835,1,8086
"97","E02000149",7708,38480,175819.68,16178,2,0,2756,22.810025947068,0.621868540397794,0.574759945130315,0.682274247491639,3,2569
"98","E02000151",7574,57720,129824.84,11098,1,0,2178,17.1408555584896,0.546135542155049,0.517115804806992,0.575155279503106,2,3787
"99","E02000152",6572,36920,152078.46,14333,2,0,1711,23.1403621424224,0.51957919345412,0.51957919345412,0.51957919345412,1,6572
"100","E02000153",7755,49400,90839.35,8391,1,0,1356,11.7136492585429,0.536873156342183,0.536873156342183,0.536873156342183,1,7755
"101","E02000154",7959,45760,205667.44,19728,2,0,2798,25.8408644302048,0.547583855044084,0.545644599303136,0.549523110785033,2,3979
"102","E02000155",6905,40040,109853.75,10867,1,0,1849,15.9093048515569,0.61970350067247,0.55247691015953,0.68693009118541,2,3452
"103","E02000156",12094,47320,203712.41,18577,1,0,2709,16.8440888043658,0.56975649682832,0.554327808471455,0.585185185185185,2,6047
"104","E02000160",7856,47840,143526.82,12283,1,0,1916,18.2697072301426,0.381597875376078,0,0.669491525423729,5,1571
"105","E02000161",8410,51480,117141.92,10348,1,0,1487,13.9288846611177,0.531271015467384,0.531271015467384,0.531271015467384,1,8410
"106","E02000162",6693,43160,175069.49,15545,2,0,2441,26.1571029433737,0.542433379615549,0,1,5,1338
"107","E02000163",7650,46800,203582.33,18863,2,0,3353,26.6120692810458,0.560582861993432,0.533073929961089,0.591280653950954,3,2550
"108","E02000165",7045,49400,156112.21,14712,2,0,2097,22.1592916962385,0.57195123663172,0.539209332469216,0.604693140794224,2,3522
"109","E02000166",7924,49920,80378.77,10187,1,0,1750,10.1437115093387,0.654849766315067,0.604536489151874,0.705163043478261,2,3962
"110","E02000167",7944,74880,140453.1,10690,1,0,2169,17.6804003021148,0.623419337539324,0.615051903114187,0.631786771964462,2,3972
"111","E02000170",8338,60840,91783.41,10481,1,0,2420,11.0078448069081,0.660935758387737,0.635182998819362,0.707656612529002,4,2084
"112","E02000172",10147,35360,154231.96,15889,1,0,2673,15.1997595348379,0.635652363845621,0.578220858895706,0.6723259762309,3,3382
"113","E02000173",7675,64480,33186.17,3568,0,0,1128,4.32393094462541,0.583221374381643,0.381578947368421,0.695390781563126,3,2558
"114","E02000175",8848,59280,78219.3600000001,7628,0,0,1215,8.84034358047017,0.638683127572017,0.638683127572017,0.638683127572017,1,8848
"115","E02000178",8857,44200,5379.77999999999,566,0,0,254,0.607404312972789,0.700787401574803,0.700787401574803,0.700787401574803,1,8857
"116","E02000183",7913,53040,57225.55,5505,0,0,976,7.23184001010994,0.660860655737705,0.660860655737705,0.660860655737705,1,7913
"117","E02000184",8882,38480,5587.21,1196,0,0,372,0.629048637694213,0.655913978494624,0.655913978494624,0.655913978494624,1,8882
"118","E02000185",8290,35360,124666.77,12166,1,0,1447,15.0382110977081,0.595024187975121,0.595024187975121,0.595024187975121,1,8290
"119","E02000186",6687,43680,107169.98,10239,1,0,1396,16.0266158217437,0.501693425992491,0.0794392523364486,0.833333333333333,3,2229
"120","E02000187",8155,28600,38844.89,3968,0,0,790,4.76332188841202,0.607594936708861,0.607594936708861,0.607594936708861,1,8155
"121","E02000190",7530,32240,54731.3799999999,6781,0,0,1094,7.26844355909694,0.576782449725777,0.576782449725777,0.576782449725777,1,7530
"122","E02000191",7497,36920,81648.8300000001,9251,1,0,1785,10.8908670134721,0.602212231177877,0.57504215851602,0.629382303839733,2,3748
"123","E02000193",7630,43680,15306.58,2107,0,0,499,2.00610484927916,0.695390781563126,0.695390781563126,0.695390781563126,1,7630
"124","E02000194",8696,40040,78532.1399999999,8673,0,0,1293,9.03083486660533,0.573085846867749,0.573085846867749,0.573085846867749,1,8696
"125","E02000197",9094,39520,130018.25,17806,1,0,2161,14.2971464702001,0.605868644329234,0.561014263074485,0.650723025583982,2,4547
"126","E02000198",8070,36920,172671.89,22497,2,0,2238,21.3967645600991,0.605902174733822,0.560333761232349,0.651470588235294,2,4035
"127","E02000199",8430,41600,27315,3293,0,0,747,3.24021352313167,0.65863453815261,0.65863453815261,0.65863453815261,1,8430
"128","E02000200",8294,39520,122443.53,15360,1,0,2623,14.7629045092838,0.618416605114712,0.587511825922422,0.670753064798599,3,2764
"129","E02000202",8548,38480,103210.09,12816,1,0,1621,12.0741799251287,0.614947820748926,0.611111111111111,0.61878453038674,2,4274
"130","E02000203",7539,35360,109881.28,14797,1,0,2196,14.5750470884733,0.598975151389576,0.46031746031746,0.703703703703704,5,1507
"131","E02000204",9407,36920,114840.83,18999,2,0,2026,12.208018496864,0.587412437016099,0.58495145631068,0.589873417721519,2,4703
"132","E02000206",9539,35880,18874.67,3793,0,0,636,1.9786843484642,0.682389937106918,0.682389937106918,0.682389937106918,1,9539
"133","E02000207",8999,40040,169111.66,20816,2,0,2318,18.7922724747194,0.586442055671677,0.55359477124183,0.619289340101523,2,4499
"134","E02000208",9790,34320,194462.69,26125,2,0,3560,19.8634004085802,0.608214638168973,0.210526315789474,1,7,1398
"135","E02000209",8414,39520,45894.1,6004,0,0,1112,5.4544925124792,0.612529717769461,0.580161476355248,0.644897959183673,2,4207
"136","E02000212",8523,35880,67448.0299999999,8290,0,0,1142,7.91364894990026,0.570052539404553,0.570052539404553,0.570052539404553,1,8523
"137","E02000213",9551,36920,157511.83,18328,1,0,2633,16.4916584650822,0.401930200157377,0.05,0.607730263157895,4,2387
"138","E02000214",6236,50960,30545.76,4288,0,0,827,4.89829377806286,0.609431680773882,0.609431680773882,0.609431680773882,1,6236
"139","E02000215",10518,42640,239927.36,28013,2,0,3686,22.811119984788,0.58720163943871,0.572178477690289,0.614492753623188,3,3506
"140","E02000217",9688,40560,3890.22,410,0,0,20,0.401550371593724,0.7,0.7,0.7,1,9688
"141","E02000218",6640,41600,24022.32,3288,0,0,731,3.61781927710844,0.636114911080711,0.636114911080711,0.636114911080711,1,6640
"142","E02000219",7686,49400,138578.72,17068,2,0,3004,18.0300182149363,0.598506186929654,0.569641367806505,0.631578947368421,3,2562
"143","E02000220",9881,43680,149885.27,19045,1,0,3081,15.1690385588503,0.59436002090087,0.580518460329929,0.609665427509294,3,3293
"144","E02000221",9820,37960,89967.22,10671,1,0,1358,9.16163136456212,0.551546391752577,0.551546391752577,0.551546391752577,1,9820
"145","E02000222",7891,49400,42152.6499999999,4930,0,0,965,5.34186414903053,0.610362694300518,0.610362694300518,0.610362694300518,1,7891
"146","E02000223",8371,31200,39171.2699999999,5406,0,0,857,4.6794015051965,0.599766627771295,0.599766627771295,0.599766627771295,1,8371
"147","E02000224",7684,47320,134251.26,17362,2,0,2091,17.4715330557002,0.633384262796028,0.609625668449198,0.657142857142857,2,3842
"148","E02000225",7535,34320,179757.67,22489,2,0,3632,23.8563596549436,0.607291385590282,0.524502297090352,0.757575757575758,5,1507
"149","E02000226",7539,56160,308403.28,38039,5,0,4274,40.9077172038732,0.548380327018572,0.50855365474339,0.573687539531942,3,2513
"150","E02000230",10045,50440,192705.63,22433,2,0,2018,19.1842339472374,0.747271825396825,0.494543650793651,1,2,5022
"151","E02000231",7685,61360,23525.2,4618,0,0,700,3.06118412491867,0.677142857142857,0.677142857142857,0.677142857142857,1,7685
"152","E02000234",8023,49400,40649.14,5759,0,0,934,5.06657609373052,0.603854389721627,0.603854389721627,0.603854389721627,1,8023
"153","E02000235",6968,56160,95141.21,11106,1,0,1902,13.654019804822,0.593748317691604,0.590692124105012,0.596804511278195,2,3484
"154","E02000237",7475,44200,152487.02,16761,2,0,2139,20.3996013377927,0.613821176589062,0.578353253652058,0.649289099526066,2,3737
"155","E02000238",9500,41600,108.28,6,0,0,5,0.0113978947368421,1,1,1,1,9500
"156","E02000239",9000,45240,70748.08,9341,1,0,1567,7.86089777777778,0.639582926034539,0.626262626262626,0.652903225806452,2,4500
"157","E02000240",10265,33800,165680.61,18495,1,0,3422,16.1403419386264,0.580373554458061,0.526666666666667,0.637323943661972,4,2566
"158","E02000241",6639,42120,73787.67,8846,1,0,1177,11.1142747401717,0.59303313508921,0.59303313508921,0.59303313508921,1,6639
"159","E02000242",6763,41080,95881.9100000001,10129,1,0,1283,14.177422741387,0.540140296180826,0.540140296180826,0.540140296180826,1,6763
"160","E02000244",7172,42640,38395.88,4635,0,0,1122,5.35358059118795,0.658815605907538,0.629268292682927,0.68836291913215,2,3586
"161","E02000246",8748,32760,55689.7,6887,0,0,967,6.3659922267947,0.52947259565667,0.52947259565667,0.52947259565667,1,8748
"162","E02000247",10308,34320,92805.7799999999,11331,1,0,1870,9.00327706635622,0.601283815500586,0.597573306370071,0.604994324631101,2,5154
"163","E02000250",6487,63960,142864.13,14320,2,0,2940,22.0231432094959,0.602509903583749,0.52018278750952,0.64828897338403,4,1621
"164","E02000252",9706,38480,56808.0499999999,6923,0,0,1033,5.8528796620647,0.575992255566312,0.575992255566312,0.575992255566312,1,9706
"165","E02000253",9632,35880,37915.51,6076,0,0,908,3.93641092192691,0.611233480176211,0.611233480176211,0.611233480176211,1,9632
"166","E02000254",8949,36920,220375.25,34996,3,0,4600,24.625684434015,0.590185006269124,0.530023094688222,0.646403242147923,5,1789
"167","E02000256",8861,58760,147805.37,26511,2,0,2660,16.6804390023699,0.619630034867398,0.540372670807453,0.675879396984925,3,2953
"168","E02000257",13509,57720,182668.64,20876,1,0,3150,13.521995706566,0.58544331781759,0.542540073982737,0.614622057001239,3,4503
"169","E02000258",6730,47320,27776.61,4485,0,0,729,4.1272823179792,0.561042524005487,0.561042524005487,0.561042524005487,1,6730
"170","E02000260",8710,34840,143615.5,19295,2,0,2896,16.4885763490241,0.648654671598369,0.583087512291052,0.724137931034483,4,2177
"171","E02000261",10766,37960,24232.89,3736,0,0,624,2.2508721902285,0.669871794871795,0.669871794871795,0.669871794871795,1,10766
"172","E02000262",8925,44200,114863.92,14513,1,0,2388,12.8699070028011,0.640450003940465,0.589071856287425,0.69041769041769,3,2975
"173","E02000263",11637,34320,282942.14,37941,3,0,4540,24.3140104838017,0.542166286705025,0.500362056480811,0.565123789020452,4,2909
"174","E02000264",8103,55120,94624.7599999999,11629,1,0,1867,11.6777440454153,0.582759565577829,0.543051359516616,0.622467771639042,2,4051
"175","E02000265",11119,47320,69219.6100000001,11855,1,0,1218,6.22534490511737,0.598522167487685,0.598522167487685,0.598522167487685,1,11119
"176","E02000266",12331,33800,43198.45,7015,0,0,1230,3.50323980212472,0.59106561582342,0.567276641550054,0.619047619047619,3,4110
"177","E02000267",6926,50960,95.34,10,0,0,9,0.0137655212243719,0.777777777777778,0.777777777777778,0.777777777777778,1,6926
"178","E02000269",8078,62920,70715.0000000001,8818,1,0,1176,8.75402327308741,0.597789115646258,0.597789115646258,0.597789115646258,1,8078
"179","E02000270",8043,36920,73923.88,10569,1,0,1228,9.19108292925525,0.565960912052117,0.565960912052117,0.565960912052117,1,8043
"180","E02000271",6763,67080,73260.2,7988,1,0,1523,10.8325003696584,0.5956339485941,0.564171122994652,0.627096774193548,2,3381
"181","E02000272",6748,58240,73658.31,7833,1,0,1171,10.9155764671014,0.540563620836892,0.540563620836892,0.540563620836892,1,6748
"182","E02000275",7102,34320,48794.16,8285,1,0,1039,6.8704815544917,0.573628488931665,0.573628488931665,0.573628488931665,1,7102
"183","E02000276",6722,54600,70244.6900000001,9431,1,0,1069,10.4499687592978,0.618334892422825,0.618334892422825,0.618334892422825,1,6722
"184","E02000277",7081,36920,151801.27,20294,2,0,1789,21.4378294026268,0.48630519843488,0.48630519843488,0.48630519843488,1,7081
"185","E02000279",11292,38480,61246.19,7938,0,0,1546,5.42385671271697,0.617752151341898,0.595984943538268,0.639519359145527,2,5646
"186","E02000282",9115,30680,140249.46,17020,1,0,2290,15.3866659352715,0.581779283294705,0.573417721518987,0.590140845070423,2,4557
"187","E02000284",8200,43160,36728.77,1440,0,0,318,4.47911829268292,0.536277602523659,0.0725552050473186,1,2,4100
"188","E02000288",10490,33800,61957.8900000001,8609,0,0,1581,5.90637654909439,0.597551820598315,0.550693703308431,0.644409937888199,2,5245
"189","E02000289",6569,47320,63670.0399999999,7097,1,0,1212,9.69250114172628,0.573432343234323,0.573432343234323,0.573432343234323,1,6569
"190","E02000290",7242,30160,67351.99,8034,1,0,1217,9.3001919359293,0.511092851273624,0.511092851273624,0.511092851273624,1,7242
"191","E02000291",8924,38480,51762.2,8883,0,0,1087,5.80033617212012,0.597976080956762,0.597976080956762,0.597976080956762,1,8924
"192","E02000292",9518,41600,46521.19,6242,0,0,1366,4.88770645093507,0.64044759235534,0.59723964868256,0.683655536028119,2,4759
"193","E02000293",6307,53040,32149.58,3988,0,0,823,5.09744410971936,0.616038882138518,0.616038882138518,0.616038882138518,1,6307
"194","E02000294",8879,34840,72370.6400000002,11018,1,0,1292,8.15076472575742,0.55030959752322,0.55030959752322,0.55030959752322,1,8879
"195","E02000296",9535,39520,77970.2500000001,8084,0,0,1256,8.17726796014684,0.563694267515924,0.563694267515924,0.563694267515924,1,9535
"196","E02000297",9298,46280,189470.81,28351,3,0,1920,20.3775876532588,0.762297226582941,0.536891679748823,1,3,3099
"197","E02000298",7976,53560,70806.27,9204,1,0,1292,8.87741599799398,0.569659442724458,0.569659442724458,0.569659442724458,1,7976
"198","E02000299",9312,34320,235007.13,31680,3,0,3643,25.2370199742268,0.607905900997926,0.555264879005886,0.684210526315789,5,1862
"199","E02000300",8157,37440,56821.67,9824,1,0,1191,6.96600098075273,0.517212426532326,0.517212426532326,0.517212426532326,1,8157
"200","E02000302",8326,39520,49191.85,7787,0,0,1115,5.90822123468653,0.519282511210762,0.519282511210762,0.519282511210762,1,8326
"201","E02000303",8390,30680,94548.7800000001,12970,1,0,2033,11.2692228843862,0.557904285574188,0.526919682259488,0.588888888888889,2,4195
"202","E02000304",8089,52520,5145.72,410,0,0,219,0.636137965137842,0.675799086757991,0.675799086757991,0.675799086757991,1,8089
"203","E02000305",8633,43680,251968.89,31018,3,0,3939,29.1867126143867,0.577725560479284,0.547868623340321,0.618829981718464,3,2877
"204","E02000307",9873,37440,49775.73,6522,0,0,1089,5.04160133697965,0.568411386593205,0.568411386593205,0.568411386593205,1,9873
"205","E02000308",7736,40040,24968.08,3937,0,0,773,3.22751809720786,0.688227684346701,0.688227684346701,0.688227684346701,1,7736
"206","E02000309",10489,33280,22959.13,2696,0,0,644,2.18887691867671,0.625776397515528,0.625776397515528,0.625776397515528,1,10489
"207","E02000312",10473,41080,100460.48,11595,1,0,2062,9.59233075527547,0.571963972970041,0.567993366500829,0.575934579439252,2,5236
"208","E02000315",9080,30160,101902.72,11650,1,0,1521,11.2227665198238,0.484549638395792,0.484549638395792,0.484549638395792,1,9080
"209","E02000318",9842,33800,277855.11,38719,3,0,5573,28.2315698028856,0.539528186706869,0.504221028396009,0.579694323144105,5,1968
