"","MSOA","residents","annual_income","NIC","ITEMS_SUM","ITEMS_per_capita","prescriptions_per_capita","prescriptions","NIC_per_capita","avg_generic_ratio","min_generic_ratio","max_generic_ratio","practices","residents_per_practice"
"22","E02000031",7294,49920,110623.8,11425,1.566,0.204,1485,15.166,0.555,0.554882154882155,0.554882154882155,1,7294
"23","E02000032",7857,48880,8885.94,896,0.114,0.041,326,1.131,0.699,0.699386503067485,0.699386503067485,1,7857
"24","E02000033",8537,41600,75400.01,7868,0.922,0.185,1578,8.832,0.633,0.613661814109742,0.652554744525547,2,4268
"25","E02000034",8508,42640,112991.47,10507,1.235,0.172,1465,13.281,0.568,0.567918088737201,0.567918088737201,1,8508
"26","E02000035",7965,45760,68539.9500000001,6459,0.811,0.146,1166,8.605,0.606,0.606346483704974,0.606346483704974,1,7965
"27","E02000036",10743,42120,78405.8,8566,0.797,0.159,1712,7.298,0.647,0.588180112570357,0.705882352941177,2,5371
"28","E02000037",9741,45760,116168.47,12486,1.282,0.146,1418,11.926,0.57,0.569816643159379,0.569816643159379,1,9741
"29","E02000038",10514,46800,103355.49,8882,0.845,0.186,1956,9.83,0.57,0.538533834586466,0.600896860986547,2,5257
"30","E02000041",8811,41080,215925.69,18561,2.107,0.341,3007,24.506,0.564,0.510493477027794,0.616559485530547,2,4405
"31","E02000042",10639,43680,247244.94,22497,2.115,0.313,3330,23.239,0.639,0.523201856148492,0.826086956521739,3,3546
"32","E02000043",7696,60320,90176.96,8293,1.078,0.176,1358,11.717,0.576,0.575846833578792,0.575846833578792,1,7696
"33","E02000045",10237,41600,72061.58,9259,0.904,0.137,1406,7.039,0.526,0.525604551920341,0.525604551920341,1,10237
"34","E02000046",7063,50440,115437.52,11278,1.597,0.408,2884,16.344,0.633,0.582138919514884,0.661716171617162,4,1765
"35","E02000047",11373,34840,200095.45,23235,2.043,0.251,2849,17.594,0.685,0.551111111111111,1,5,2274
"36","E02000048",9817,52520,50448.41,5651,0.576,0.108,1062,5.139,0.581,0.580979284369115,0.580979284369115,1,9817
"37","E02000051",8647,54080,77437.61,8588,0.993,0.215,1858,8.955,0.592,0.5,0.650273224043716,3,2882
"38","E02000052",9698,49400,93212.7400000001,9734,1.004,0.2,1937,9.612,0.607,0.554807692307692,0.658862876254181,2,4849
"39","E02000053",8697,37960,31552.99,2960,0.34,0.091,793,3.628,0.648,0.648171500630517,0.648171500630517,1,8697
"40","E02000054",7206,46280,112515.35,11620,1.613,0.275,1985,15.614,0.604,0.585725368502715,0.622126436781609,2,3603
"41","E02000055",11130,40560,92585.8200000001,8899,0.8,0.154,1718,8.319,0.631,0.580164056674124,0.681697612732096,2,5565
"42","E02000057",7484,44200,33065.04,3319,0.443,0.144,1078,4.418,0.682,0.656370656370656,0.707142857142857,2,3742
"43","E02000058",10220,60320,68152.5000000001,6682,0.654,0.118,1203,6.669,0.618,0.617622610141313,0.617622610141313,1,10220
"44","E02000060",10920,47840,41880.48,3827,0.35,0.092,1001,3.835,0.541,0.541458541458541,0.541458541458541,1,10920
"45","E02000061",8013,57720,28007.93,2692,0.336,0.1,805,3.495,0.64,0.639751552795031,0.639751552795031,1,8013
"46","E02000063",6971,42120,89453.0200000001,8437,1.21,0.201,1399,12.832,0.543,0.543245175125089,0.543245175125089,1,6971
"47","E02000064",6248,39520,60240.05,5918,0.947,0.188,1173,9.641,0.574,0.573742540494459,0.573742540494459,1,6248
"48","E02000067",8750,35360,74060.24,8264,0.944,0.134,1175,8.464,0.51,0.509787234042553,0.509787234042553,1,8750
"49","E02000068",7388,37440,33814.64,4420,0.598,0.109,805,4.577,0.538,0.537888198757764,0.537888198757764,1,7388
"50","E02000071",7300,39000,19973.41,2251,0.308,0.078,566,2.736,0.611,0.6113074204947,0.6113074204947,1,7300
"51","E02000072",11734,33800,60874.67,6243,0.532,0.089,1042,5.188,0.508,0.50767754318618,0.50767754318618,1,11734
"52","E02000073",10724,42120,184665.71,19255,1.796,0.175,1873,17.22,0.457,0.457020822210358,0.457020822210358,1,10724
"53","E02000075",7948,40560,100253.8,9613,1.209,0.255,2026,12.614,0.537,0.283018867924528,0.80952380952381,4,1987
"54","E02000077",7823,38480,125891.99,13350,1.707,0.206,1610,16.093,0.483,0.482608695652174,0.482608695652174,1,7823
"55","E02000078",7665,42640,53144.8100000001,5349,0.698,0.14,1075,6.933,0.587,0.527196652719665,0.647058823529412,2,3832
"56","E02000079",7865,39000,258470.26,28328,3.602,0.396,3114,32.863,0.592,0.502594514455152,0.75,3,2621
"57","E02000080",9430,38480,220561.88,22374,2.373,0.287,2702,23.389,0.48,0.441759603469641,0.518382352941177,2,4715
"58","E02000083",9771,36920,68169.58,6908,0.707,0.115,1128,6.977,0.643,0.536476868327402,0.75,2,4885
"59","E02000087",7579,46280,27728.8,3774,0.498,0.101,765,3.659,0.595,0.594771241830065,0.594771241830065,1,7579
"60","E02000091",9682,40040,130073.4,16271,1.681,0.168,1627,13.435,0.613,0.503164556962025,0.723404255319149,2,4841
"61","E02000093",10883,40040,72532.0100000001,7814,0.718,0.143,1553,6.665,0.641,0.64041095890411,0.641063515509601,2,5441
"62","E02000094",8746,39520,55995.67,6703,0.766,0.161,1407,6.402,0.619,0.601671309192201,0.637155297532656,2,4373
"63","E02000095",9921,39000,176062.52,24245,2.444,0.31,3072,17.746,0.596,0.5856,0.614598540145985,3,3307
"64","E02000096",7598,47320,40891.0900000001,5912,0.778,0.125,953,5.382,0.608,0.607555089192025,0.607555089192025,1,7598
"65","E02000097",8958,37440,54678.7899999999,7140,0.797,0.15,1344,6.104,0.671,0.665458937198068,0.676356589147287,2,4479
"66","E02000098",7944,41600,59514.48,8054,1.014,0.131,1042,7.492,0.584,0.584452975047985,0.584452975047985,1,7944
"67","E02000100",8388,48880,1269.63,245,0.029,0.02,167,0.151,0.575,0.574850299401198,0.574850299401198,1,8388
"68","E02000101",9332,33800,83270.8200000001,8767,0.939,0.195,1818,8.923,0.603,0.593001841620626,0.612021857923497,2,4666
"69","E02000102",7787,35880,37657.62,5003,0.642,0.147,1146,4.836,0.666,0.653789004457652,0.678646934460888,2,3893
"70","E02000103",8723,35880,55844.5600000001,8131,0.932,0.115,1005,6.402,0.596,0.596019900497512,0.596019900497512,1,8723
"71","E02000104",6767,40040,162942.46,17469,2.581,0.427,2887,24.079,0.614,0.580018501387604,0.682675814751286,3,2255
"72","E02000106",10217,36920,155233.69,18792,1.839,0.273,2792,15.194,0.622,0.616425120772947,0.628676470588235,3,3405
"73","E02000107",10692,42120,149688.55,18746,1.753,0.314,3359,14,0.643,0.630297565374211,0.656108597285068,4,2673
"74","E02000109",9864,37440,30347.42,3106,0.315,0.071,696,3.077,0.573,0.573275862068966,0.573275862068966,1,9864
"75","E02000111",9782,35360,164673.37,20881,2.135,0.432,4229,16.834,0.499,0.0531914893617021,0.662454873646209,8,1222
"76","E02000112",9432,35880,24170.75,2875,0.305,0.064,606,2.563,0.597,0.597359735973597,0.597359735973597,1,9432
"77","E02000113",9655,30680,89391.7299999998,11557,1.197,0.126,1215,9.259,0.564,0.563786008230453,0.563786008230453,1,9655
"78","E02000114",9010,41080,38016.58,5163,0.573,0.094,845,4.219,0.63,0.629585798816568,0.629585798816568,1,9010
"79","E02000115",8340,44200,63957.6900000001,5713,0.685,0.123,1022,7.669,0.624,0.62426614481409,0.62426614481409,1,8340
"80","E02000116",8153,34840,50594.29,8033,0.985,0.179,1457,6.206,0.579,0.533333333333333,0.64323374340949,3,2717
"81","E02000117",12013,32240,99782.9500000002,15334,1.276,0.158,1895,8.306,0.573,0.555895865237366,0.589371980676328,2,6006
"82","E02000119",7248,30680,124330.09,18611,2.568,0.413,2994,17.154,0.612,0.559475806451613,0.66079295154185,5,1449
"83","E02000120",9214,44720,27422.73,2781,0.302,0.079,726,2.976,0.605,0.604683195592286,0.604683195592286,1,9214
"84","E02000121",8933,35880,45387.32,7875,0.882,0.13,1159,5.081,0.654,0.645892351274788,0.662251655629139,2,4466
"85","E02000122",8079,44720,72203.21,8490,1.051,0.201,1621,8.937,0.63,0.604424778761062,0.655804480651731,2,4039
"86","E02000123",14719,34840,123917.35,17687,1.202,0.18,2646,8.419,0.614,0.605664488017429,0.623989218328841,3,4906
"87","E02000124",10222,47320,65892.49,7502,0.734,0.139,1422,6.446,0.638,0.609669811320755,0.665505226480836,2,5111
"88","E02000125",10815,43160,134408.59,15513,1.434,0.146,1580,12.428,0.544,0.544303797468354,0.544303797468354,1,10815
"89","E02000126",7775,30680,64157.01,6327,0.814,0.139,1077,8.252,0.584,0.584029712163417,0.584029712163417,1,7775
"90","E02000128",7294,44200,252498.8,22804,3.126,0.42,3063,34.617,0.553,0.533969010727056,0.571119133574007,2,3647
"91","E02000130",7914,43680,52259.06,5564,0.703,0.122,964,6.603,0.624,0.62448132780083,0.62448132780083,1,7914
"92","E02000131",8954,43160,535.01,59,0.007,0.005,41,0.06,0.659,0.658536585365854,0.658536585365854,1,8954
"93","E02000134",10773,46800,251868.57,23384,2.171,0.32,3451,23.38,0.508,0.333333333333333,0.587239583333333,5,2154
"94","E02000135",9734,33280,113519.18,14394,1.479,0.261,2543,11.662,0.63,0.576888080072793,0.656205420827389,3,3244
"95","E02000138",7936,54080,54688.0899999999,4841,0.61,0.133,1058,6.891,0.587,0.58695652173913,0.58695652173913,1,7936
"96","E02000141",6940,41080,70437.21,6456,0.93,0.15,1041,10.149,0.627,0.627281460134486,0.627281460134486,1,6940
"97","E02000144",8681,54600,218507.56,20767,2.392,0.393,3414,25.171,0.579,0.574129353233831,0.583718778908418,3,2893
"98","E02000145",8086,34320,28155.61,2604,0.322,0.086,697,3.482,0.659,0.658536585365854,0.658536585365854,1,8086
"99","E02000149",7708,38480,155738.41,14473,1.878,0.331,2553,20.205,0.63,0.583211678832117,0.674157303370786,3,2569
"100","E02000151",7574,57720,108501.4,9674,1.277,0.268,2032,14.326,0.565,0.551004636785162,0.578590785907859,2,3787
"101","E02000152",6572,36920,145419.6,13535,2.059,0.247,1623,22.127,0.527,0.526802218114603,0.526802218114603,1,6572
"102","E02000153",7755,49400,67864.2000000001,6946,0.896,0.154,1194,8.751,0.561,0.561139028475712,0.561139028475712,1,7755
"103","E02000154",7959,45760,178803.59,17883,2.247,0.33,2623,22.466,0.552,0.543509272467903,0.56019656019656,2,3979
"104","E02000155",6905,40040,99619.33,9639,1.396,0.256,1770,14.427,0.631,0.562176165803109,0.699346405228758,2,3452
"105","E02000156",12094,47320,184448.23,17467,1.444,0.207,2504,15.251,0.582,0.554177545691906,0.609053497942387,2,6047
"106","E02000160",7856,47840,122952.84,10297,1.311,0.204,1600,15.651,0.395,0.214285714285714,0.59375,3,2618
"107","E02000161",8410,51480,112557.66,10534,1.253,0.174,1460,13.384,0.532,0.532191780821918,0.532191780821918,1,8410
"108","E02000162",6693,43160,175414.81,16336,2.441,0.366,2450,26.209,0.587,0.552219321148825,0.607843137254902,3,2231
"109","E02000163",7650,46800,191642.37,18040,2.358,0.428,3276,25.051,0.568,0.557661927330174,0.583572110792741,3,2550
"110","E02000165",7045,49400,141108.84,13622,1.934,0.296,2086,20.03,0.602,0.527272727272727,0.67720465890183,2,3522
"111","E02000166",7924,49920,71995.94,8892,1.122,0.218,1725,9.086,0.651,0.620292887029289,0.682704811443433,2,3962
"112","E02000167",7944,74880,121202.88,9282,1.168,0.252,2002,15.257,0.658,0.650107991360691,0.66635687732342,2,3972
"113","E02000170",8338,60840,85796.22,9320,1.118,0.286,2387,10.29,0.644,0.621676891615542,0.66046511627907,4,2084
"114","E02000172",10147,35360,48257.87,5216,0.514,0.129,1308,4.756,0.688,0.677374301675978,0.699324324324324,2,5073
"115","E02000173",7675,64480,29910.91,3251,0.424,0.133,1021,3.897,0.69,0.672101449275362,0.712296983758701,3,2558
"116","E02000175",8848,59280,69060.0700000001,8137,0.92,0.128,1136,7.805,0.651,0.651408450704225,0.651408450704225,1,8848
"117","E02000178",8857,44200,5776.31999999999,538,0.061,0.029,260,0.652,0.688,0.688461538461538,0.688461538461538,1,8857
"118","E02000183",7913,53040,48368.15,4392,0.555,0.117,926,6.112,0.666,0.666306695464363,0.666306695464363,1,7913
"119","E02000184",8882,38480,31728.42,4319,0.486,0.12,1065,3.572,0.636,0.626427406199021,0.646017699115044,2,4441
"120","E02000185",8290,35360,102002.1,10794,1.302,0.165,1365,12.304,0.599,0.599267399267399,0.599267399267399,1,8290
"121","E02000186",6687,43680,80870.67,7605,1.137,0.19,1268,12.094,0.338,0.0416666666666667,0.634241245136187,2,3343
"122","E02000187",8155,28600,26878.19,2978,0.365,0.084,685,3.296,0.625,0.624817518248175,0.624817518248175,1,8155
"123","E02000190",7530,32240,40964.22,5332,0.708,0.127,960,5.44,0.596,0.595833333333333,0.595833333333333,1,7530
"124","E02000191",7497,36920,77994.0900000001,8224,1.097,0.219,1645,10.403,0.627,0.5858310626703,0.667279411764706,2,3748
"125","E02000193",7630,43680,14310.32,1882,0.247,0.066,503,1.876,0.708,0.707753479125249,0.707753479125249,1,7630
"126","E02000194",8696,40040,70310.51,7404,0.851,0.133,1156,8.085,0.604,0.603806228373702,0.603806228373702,1,8696
"127","E02000197",9094,39520,124594.41,15184,1.67,0.23,2091,13.701,0.623,0.578352180936995,0.667057444314185,2,4547
"128","E02000198",8070,36920,157970.41,21757,2.696,0.276,2231,19.575,0.592,0.553617571059432,0.629575402635432,2,4035
"129","E02000199",8430,41600,24693.31,3199,0.379,0.086,728,2.929,0.651,0.651098901098901,0.651098901098901,1,8430
"130","E02000200",8294,39520,108985.69,14464,1.744,0.315,2614,13.14,0.613,0.589515331355094,0.659284497444634,3,2764
"131","E02000202",8548,38480,99871.0200000001,11990,1.403,0.186,1586,11.684,0.612,0.603387438249824,0.621301775147929,2,4274
"132","E02000203",7539,35360,99711.4500000001,14030,1.861,0.273,2058,13.226,0.58,0.5,0.684210526315789,5,1507
"133","E02000204",9407,36920,102875.42,16755,1.781,0.209,1969,10.936,0.599,0.584092792046396,0.614173228346457,2,4703
"134","E02000206",9539,35880,16794.35,3278,0.344,0.062,595,1.761,0.682,0.682352941176471,0.682352941176471,1,9539
"135","E02000207",8999,40040,157555.08,18061,2.007,0.245,2208,17.508,0.596,0.565753424657534,0.627005347593583,2,4499
"136","E02000208",9790,34320,181223.28,25621,2.617,0.365,3577,18.511,0.531,0.0416666666666667,0.668421052631579,6,1631
"137","E02000209",8414,39520,41486.01,5607,0.666,0.123,1035,4.931,0.604,0.583333333333333,0.623962040332147,2,4207
"138","E02000212",8523,35880,59024.31,7264,0.852,0.125,1065,6.925,0.577,0.576525821596244,0.576525821596244,1,8523
"139","E02000213",9551,36920,147462.42,18116,1.897,0.278,2653,15.439,0.306,0,0.594354838709677,5,1910
"140","E02000214",6236,50960,25718.2,3890,0.624,0.127,790,4.124,0.595,0.594936708860759,0.594936708860759,1,6236
"141","E02000215",10518,42640,209665.37,24857,2.363,0.341,3586,19.934,0.498,0.195121951219512,0.657258064516129,4,2629
"142","E02000217",9688,40560,3478.05,296,0.031,0.001,10,0.359,0.7,0.7,0.7,1,9688
"143","E02000218",6640,41600,25043.38,3155,0.475,0.109,726,3.772,0.66,0.659779614325069,0.659779614325069,1,6640
"144","E02000219",7686,49400,128774.46,16035,2.086,0.378,2906,16.754,0.61,0.550952775476388,0.667076167076167,3,2562
"145","E02000220",9881,43680,148945.79,17878,1.809,0.295,2916,15.074,0.61,0.588285229202037,0.624821683309558,3,3293
"146","E02000221",9820,37960,80725.1800000001,10333,1.052,0.133,1310,8.22,0.579,0.579389312977099,0.579389312977099,1,9820
"147","E02000222",7891,49400,45354.9,5060,0.641,0.12,944,5.748,0.611,0.611228813559322,0.611228813559322,1,7891
"148","E02000223",8371,31200,42609.56,5330,0.637,0.108,904,5.09,0.601,0.600663716814159,0.600663716814159,1,8371
"149","E02000224",7684,47320,124348.41,15959,2.077,0.265,2036,16.183,0.629,0.605281941470378,0.651968503937008,2,3842
"150","E02000225",7535,34320,173006.33,21289,2.825,0.468,3526,22.96,0.582,0.537007874015748,0.615384615384615,4,1883
"151","E02000226",7539,56160,291401.82,35331,4.686,0.549,4141,38.653,0.553,0.525326797385621,0.570253598355038,3,2513
"152","E02000230",10045,50440,211355.09,25583,2.547,0.295,2966,21.041,0.562,0.497502497502497,0.62655601659751,2,5022
"153","E02000231",7685,61360,127586.72,15345,1.997,0.277,2127,16.602,0.62,0.567832167832168,0.671449067431851,2,3842
"154","E02000234",8023,49400,32386.38,4590,0.572,0.1,799,4.037,0.633,0.633291614518148,0.633291614518148,1,8023
"155","E02000235",6968,56160,84403.64,10042,1.441,0.265,1848,12.113,0.605,0.600237247924081,0.608955223880597,2,3484
"156","E02000237",7475,44200,137666.36,15222,2.036,0.281,2099,18.417,0.614,0.560432140445645,0.668284789644013,2,3737
"157","E02000238",9500,41600,2.02,1,0,0,1,0,0,0,0,1,9500
"158","E02000239",9000,45240,61901.62,7744,0.86,0.17,1527,6.878,0.635,0.626315789473684,0.642764015645372,2,4500
"159","E02000240",10265,33800,143652.5,16322,1.59,0.322,3305,13.994,0.587,0.548619447779112,0.63226571767497,4,2566
"160","E02000241",6639,42120,67116.61,6875,1.036,0.16,1061,10.109,0.597,0.596606974552309,0.596606974552309,1,6639
"161","E02000242",6763,41080,85821.1400000001,8621,1.275,0.183,1237,12.69,0.561,0.561034761519806,0.561034761519806,1,6763
"162","E02000244",7172,42640,36607.26,4607,0.642,0.152,1089,5.104,0.657,0.594227504244482,0.72,2,3586
"163","E02000246",8748,32760,43226.9300000001,6117,0.699,0.108,946,4.941,0.555,0.554968287526427,0.554968287526427,1,8748
"164","E02000247",10308,34320,94858.44,11452,1.111,0.183,1884,9.202,0.607,0.58614051973051,0.628402366863905,2,5154
"165","E02000250",6487,63960,128270.69,11400,1.757,0.423,2742,19.773,0.609,0.553526970954357,0.62797619047619,4,1621
"166","E02000252",9706,38480,51680.72,5877,0.606,0.105,1016,5.325,0.572,0.571850393700787,0.571850393700787,1,9706
"167","E02000253",9632,35880,33903.14,5095,0.529,0.084,809,3.52,0.609,0.609394313967862,0.609394313967862,1,9632
"168","E02000254",8949,36920,218286.32,33652,3.76,0.509,4551,24.392,0.598,0.520383693045564,0.654320987654321,5,1789
"169","E02000256",8861,58760,82937.74,14892,1.681,0.221,1961,9.36,0.63,0.547863247863248,0.69047619047619,3,2953
"170","E02000257",13509,57720,161397.46,17679,1.309,0.22,2973,11.947,0.587,0.543478260869565,0.636005256241787,3,4503
"171","E02000258",6730,47320,24066.69,3942,0.586,0.101,678,3.576,0.605,0.604719764011799,0.604719764011799,1,6730
"172","E02000259",6276,50440,43302.55,4423,0.705,0.145,913,6.9,0.563,0.562979189485214,0.562979189485214,1,6276
"173","E02000260",8710,34840,128951.57,18016,2.068,0.328,2853,14.805,0.651,0.57047619047619,0.72972972972973,4,2177
"174","E02000261",10766,37960,19720.98,3096,0.288,0.055,597,1.832,0.663,0.663316582914573,0.663316582914573,1,10766
"175","E02000262",8925,44200,115345.62,14185,1.589,0.254,2270,12.924,0.651,0.626418152350081,0.691931540342298,3,2975
"176","E02000263",11637,34320,238036.83,32647,2.805,0.362,4218,20.455,0.557,0.509161041465767,0.610011641443539,4,2909
"177","E02000264",8103,55120,116016.78,12550,1.549,0.24,1947,14.318,0.591,0.547486033519553,0.63495145631068,2,4051
"178","E02000265",11119,47320,67072.8300000001,11255,1.012,0.108,1202,6.032,0.609,0.608985024958403,0.608985024958403,1,11119
"179","E02000266",12331,33800,39580.87,6145,0.498,0.094,1153,3.21,0.641,0.534883720930233,0.833333333333333,4,3082
"180","E02000267",6926,50960,27.87,6,0.001,0.001,6,0.004,0.833,0.833333333333333,0.833333333333333,1,6926
"181","E02000269",8078,62920,64906.54,8637,1.069,0.144,1163,8.035,0.592,0.592433361994841,0.592433361994841,1,8078
"182","E02000270",8043,36920,68959.11,8980,1.116,0.152,1224,8.574,0.561,0.561274509803922,0.561274509803922,1,8043
"183","E02000271",6763,67080,65604.3599999999,6360,0.94,0.208,1404,9.7,0.62,0.587020648967552,0.652892561983471,2,3381
"184","E02000272",6748,58240,57269.18,6544,0.97,0.151,1019,8.487,0.563,0.563297350343474,0.563297350343474,1,6748
"185","E02000275",7102,34320,46795.17,7924,1.116,0.14,992,6.589,0.587,0.586693548387097,0.586693548387097,1,7102
"186","E02000276",6722,54600,60584.23,8251,1.227,0.149,1003,9.013,0.606,0.606181455633101,0.606181455633101,1,6722
"187","E02000277",7081,36920,139193.87,18511,2.614,0.237,1676,19.657,0.495,0.495226730310263,0.495226730310263,1,7081
"188","E02000279",11292,38480,56541.28,7219,0.639,0.129,1454,5.007,0.627,0.626180836707153,0.626928471248247,2,5646
"189","E02000282",9115,30680,125703.69,17379,1.907,0.241,2194,13.791,0.582,0.571428571428571,0.591743119266055,2,4557
"190","E02000284",8200,43160,33.18,14,0.002,0.001,8,0.004,0.75,0.75,0.75,1,8200
"191","E02000286",8158,48360,190.92,33,0.004,0.002,18,0.023,0.389,0.388888888888889,0.388888888888889,1,8158
"192","E02000288",10490,33800,57370.38,7550,0.72,0.143,1505,5.469,0.6,0.558164354322305,0.642605633802817,2,5245
"193","E02000289",6569,47320,62924.0600000001,6804,1.036,0.173,1138,9.579,0.579,0.57908611599297,0.57908611599297,1,6569
"194","E02000290",7242,30160,59568.8100000001,7262,1.003,0.153,1108,8.225,0.536,0.536101083032491,0.536101083032491,1,7242
"195","E02000291",8924,38480,46513.35,7864,0.881,0.119,1063,5.212,0.585,0.58513640639699,0.58513640639699,1,8924
"196","E02000292",9518,41600,38596.05,5483,0.576,0.137,1303,4.055,0.647,0.616094986807388,0.677064220183486,2,4759
"197","E02000293",6307,53040,33194,4041,0.641,0.133,841,5.263,0.617,0.617122473246136,0.617122473246136,1,6307
"198","E02000294",8879,34840,64826.3,10253,1.155,0.143,1272,7.301,0.531,0.531446540880503,0.531446540880503,1,8879
"199","E02000296",9535,39520,64340.34,6996,0.734,0.121,1154,6.748,0.569,0.569324090121317,0.569324090121317,1,9535
"200","E02000297",9298,46280,166554.21,25074,2.697,0.286,2655,17.913,0.601,0.589705882352941,0.612355212355212,2,4649
"201","E02000298",7976,53560,72050.12,8958,1.123,0.158,1261,9.033,0.586,0.586042823156225,0.586042823156225,1,7976
"202","E02000299",9312,34320,209721.16,28078,3.015,0.443,4125,22.522,0.616,0.557042253521127,0.740740740740741,5,1862
"203","E02000300",8157,37440,51778.22,8775,1.076,0.137,1119,6.348,0.536,0.536193029490617,0.536193029490617,1,8157
"204","E02000302",8326,39520,41920.37,6893,0.828,0.121,1004,5.035,0.522,0.52191235059761,0.52191235059761,1,8326
"205","E02000303",8390,30680,92806.94,12085,1.44,0.234,1960,11.062,0.575,0.540692235734331,0.609427609427609,2,4195
"206","E02000304",8089,52520,22581.37,2611,0.323,0.076,617,2.792,0.684,0.683954619124797,0.683954619124797,1,8089
"207","E02000305",8633,43680,207035.93,23460,2.717,0.402,3467,23.982,0.592,0.565025716385011,0.614001892147587,3,2877
"208","E02000307",9873,37440,46710.2,6772,0.686,0.125,1231,4.731,0.634,0.586444007858546,0.68075117370892,2,4936
"209","E02000308",7736,40040,23649.56,3704,0.479,0.094,727,3.057,0.686,0.686382393397524,0.686382393397524,1,7736
"210","E02000309",10489,33280,23719.1,2422,0.231,0.06,629,2.261,0.636,0.635930047694754,0.635930047694754,1,10489
"211","E02000311",9872,35880,29274.11,3668,0.372,0.082,813,2.965,0.606,0.60639606396064,0.60639606396064,1,9872
"212","E02000312",10473,41080,85790.0500000001,10554,1.008,0.183,1917,8.192,0.605,0.595323741007194,0.614906832298137,2,5236
"213","E02000315",9080,30160,85452.7000000002,10358,1.141,0.16,1450,9.411,0.477,0.476551724137931,0.476551724137931,1,9080
"214","E02000318",9842,33800,271594.7,36820,3.741,0.549,5401,27.595,0.56,0.507064364207221,0.619897959183674,5,1968
"215","E02000319",10971,35360,43031.15,5873,0.535,0.086,941,3.922,0.596,0.596174282678002,0.596174282678002,1,10971
"216","E02000320",6624,36400,39172.91,5484,0.828,0.144,954,5.914,0.551,0.551362683438155,0.551362683438155,1,6624
"217","E02000321",7200,32240,114724.71,14042,1.95,0.305,2198,15.934,0.584,0.564853556485356,0.602193419740778,2,3600
"218","E02000323",10674,30160,67090.23,9708,0.909,0.116,1235,6.285,0.559,0.558704453441296,0.558704453441296,1,10674
"219","E02000324",7315,34840,104005.53,13847,1.893,0.188,1375,14.218,0.527,0.526545454545455,0.526545454545455,1,7315
"220","E02000327",6825,34840,44356.43,5895,0.864,0.172,1175,6.499,0.565,0.538865546218487,0.591928251121076,2,3412
"221","E02000331",7831,35880,7984.3,1942,0.248,0.057,445,1.02,0.62,0.620224719101124,0.620224719101124,1,7831
"222","E02000334",6469,37440,28117.83,3098,0.479,0.11,712,4.347,0.558,0.557584269662921,0.557584269662921,1,6469
"223","E02000335",6549,42640,22815.08,2688,0.41,0.091,596,3.484,0.579,0.578859060402685,0.578859060402685,1,6549
