"","MSOA","residents","annual_income","NIC","ITEMS_SUM","ITEMS_per_capita","prescriptions_per_capita","prescriptions","NIC_per_capita","avg_generic_ratio","min_generic_ratio","max_generic_ratio","practices","residents_per_practice"
"23","E02000033",8537,41600,77207.86,8635,1.011,0.238,2030,9.044,0.631,0.621247113163972,0.646907216494845,3,2845
"24","E02000034",8508,42640,101258.95,9750,1.146,0.168,1427,11.902,0.558,0.55781359495445,0.55781359495445,1,8508
"25","E02000035",7965,45760,76312.4500000001,6651,0.835,0.154,1226,9.581,0.573,0.573409461663948,0.573409461663948,1,7965
"26","E02000036",10743,42120,64108.6,8458,0.787,0.154,1653,5.967,0.645,0.61144578313253,0.678843226788432,2,5371
"27","E02000037",9741,45760,96420.3400000003,10681,1.096,0.14,1362,9.898,0.581,0.581497797356828,0.581497797356828,1,9741
"28","E02000038",10514,46800,71677.89,7044,0.67,0.167,1754,6.817,0.572,0.543564356435644,0.599462365591398,2,5257
"29","E02000041",8811,41080,232200.64,19606,2.225,0.351,3090,26.353,0.546,0.494111349036403,0.598199672667758,2,4405
"30","E02000042",10639,43680,228508.86,21640,2.034,0.314,3340,21.478,0.647,0.519512195121951,0.886363636363636,3,3546
"31","E02000043",7696,60320,108627.8,9571,1.244,0.193,1484,14.115,0.554,0.553908355795148,0.553908355795148,1,7696
"32","E02000045",10237,41600,76161.5500000001,10250,1.001,0.143,1460,7.44,0.515,0.515068493150685,0.515068493150685,1,10237
"33","E02000046",7063,50440,100600.71,9720,1.376,0.325,2297,14.243,0.639,0.575025176233635,0.696588868940754,3,2354
"34","E02000047",11373,34840,200582.87,24261,2.133,0.252,2870,17.637,0.65,0.52,1,5,2274
"35","E02000048",9817,52520,52408.3,5762,0.587,0.111,1087,5.339,0.565,0.564857405703772,0.564857405703772,1,9817
"36","E02000051",8647,54080,90201.27,8915,1.031,0.228,1974,10.432,0.608,0.593881856540084,0.62280701754386,2,4323
"37","E02000052",9698,49400,96648.7999999999,10263,1.058,0.198,1921,9.966,0.604,0.575490196078431,0.632630410654828,2,4849
"38","E02000053",8697,37960,36000.67,3470,0.399,0.096,839,4.139,0.621,0.620977353992849,0.620977353992849,1,8697
"39","E02000054",7206,46280,106754.77,10524,1.46,0.278,2002,14.815,0.599,0.555295950155763,0.642061281337047,2,3603
"40","E02000055",11130,40560,87717.0000000001,9316,0.837,0.154,1710,7.881,0.645,0.556208670095518,0.73352435530086,2,5565
"41","E02000057",7484,44200,33615.73,3318,0.443,0.141,1058,4.492,0.658,0.632887189292543,0.68411214953271,2,3742
"42","E02000058",10220,60320,64246.01,6041,0.591,0.108,1108,6.286,0.6,0.600180505415162,0.600180505415162,1,10220
"43","E02000060",10920,47840,42223.25,4059,0.372,0.092,1009,3.867,0.536,0.53617443012884,0.53617443012884,1,10920
"44","E02000061",8013,57720,26309.74,2734,0.341,0.105,839,3.283,0.605,0.605482717520858,0.605482717520858,1,8013
"45","E02000063",6971,42120,103650.08,9177,1.316,0.205,1430,14.869,0.546,0.546153846153846,0.546153846153846,1,6971
"46","E02000064",6248,39520,60003.1400000001,6286,1.006,0.189,1180,9.604,0.571,0.571186440677966,0.571186440677966,1,6248
"47","E02000067",8750,35360,73643.5499999998,8689,0.993,0.134,1175,8.416,0.498,0.497872340425532,0.497872340425532,1,8750
"48","E02000068",7388,37440,30444.41,4230,0.573,0.104,769,4.121,0.544,0.543563068920676,0.543563068920676,1,7388
"49","E02000071",7300,39000,23998.21,2810,0.385,0.091,661,3.287,0.587,0.586989409984871,0.586989409984871,1,7300
"50","E02000072",11734,33800,66257.22,6324,0.539,0.093,1092,5.647,0.505,0.505494505494505,0.505494505494505,1,11734
"51","E02000075",7948,40560,112699.12,11346,1.428,0.298,2365,14.18,0.642,0.516192345436703,0.88,4,1987
"52","E02000077",7823,38480,128086,13609,1.74,0.201,1571,16.373,0.482,0.481858688733291,0.481858688733291,1,7823
"53","E02000078",7665,42640,50152.4600000001,4640,0.605,0.12,917,6.543,0.55,0.549618320610687,0.549618320610687,1,7665
"54","E02000079",7865,39000,260096.73,28349,3.604,0.389,3060,33.07,0.678,0.506736526946108,1,3,2621
"55","E02000080",9430,38480,223611.65,24155,2.562,0.299,2819,23.713,0.481,0.437349397590361,0.525452976704055,2,4715
"56","E02000083",9771,36920,69537.4399999999,8391,0.859,0.148,1448,7.117,0.585,0.529965753424658,0.639285714285714,2,4885
"57","E02000087",7579,46280,26122.66,3468,0.458,0.097,736,3.447,0.596,0.596467391304348,0.596467391304348,1,7579
"58","E02000091",9682,40040,133699.77,17658,1.824,0.199,1922,13.809,0.71,0.49171974522293,1,3,3227
"59","E02000093",10883,40040,76323.15,8414,0.773,0.149,1626,7.013,0.617,0.595768374164811,0.638736263736264,2,5441
"60","E02000094",8746,39520,58138.35,7447,0.851,0.166,1452,6.647,0.633,0.617977528089888,0.648233486943164,2,4373
"61","E02000095",9921,39000,170354.42,22925,2.311,0.315,3121,17.171,0.594,0.5800796812749,0.616477272727273,3,3307
"62","E02000096",7598,47320,35515.86,5302,0.698,0.12,912,4.674,0.613,0.612938596491228,0.612938596491228,1,7598
"63","E02000097",8958,37440,53477.3099999999,7608,0.849,0.153,1370,5.97,0.672,0.642266824085006,0.701720841300191,2,4479
"64","E02000098",7944,41600,63327.03,8721,1.098,0.145,1148,7.972,0.587,0.587108013937282,0.587108013937282,1,7944
"65","E02000100",8388,48880,1184.42,249,0.03,0.018,149,0.141,0.617,0.61744966442953,0.61744966442953,1,8388
"66","E02000101",9332,33800,81920.3,8584,0.92,0.191,1781,8.778,0.588,0.565536205316224,0.610144927536232,2,4666
"67","E02000102",7787,35880,37978.24,5014,0.644,0.152,1180,4.877,0.652,0.633426966292135,0.670940170940171,2,3893
"68","E02000103",8723,35880,58738.93,8163,0.936,0.122,1062,6.734,0.588,0.587570621468927,0.587570621468927,1,8723
"69","E02000104",6767,40040,158530.46,16305,2.409,0.42,2844,23.427,0.613,0.563301282051282,0.705150976909414,3,2255
"70","E02000106",10217,36920,148222.27,18837,1.844,0.267,2733,14.507,0.638,0.626732673267327,0.659459459459459,3,3405
"71","E02000107",10692,42120,155055.35,19874,1.859,0.321,3428,14.502,0.629,0.624215246636771,0.633699633699634,4,2673
"72","E02000109",9864,37440,31954.31,3512,0.356,0.075,738,3.239,0.565,0.565040650406504,0.565040650406504,1,9864
"73","E02000111",9782,35360,161658.98,22507,2.301,0.438,4280,16.526,0.584,0.385542168674699,0.64171974522293,7,1397
"74","E02000112",9432,35880,24620.46,3165,0.336,0.073,686,2.61,0.664,0.614138438880707,0.714285714285714,2,4716
"75","E02000113",9655,30680,78216.1500000001,10619,1.1,0.121,1168,8.101,0.562,0.5625,0.5625,1,9655
"76","E02000114",9010,41080,41456.78,5804,0.644,0.105,945,4.601,0.622,0.622222222222222,0.622222222222222,1,9010
"77","E02000115",8340,44200,48211.2800000001,5022,0.602,0.116,965,5.781,0.61,0.610362694300518,0.610362694300518,1,8340
"78","E02000116",8153,34840,54867.87,8235,1.01,0.182,1484,6.73,0.606,0.571428571428571,0.638977635782748,3,2717
"79","E02000117",12013,32240,100140.85,15236,1.268,0.159,1910,8.336,0.565,0.544303797468354,0.585487906588824,2,6006
"80","E02000119",7248,30680,121197.63,18805,2.595,0.416,3012,16.722,0.621,0.587192118226601,0.667355371900826,5,1449
"81","E02000120",9214,44720,27037.89,2798,0.304,0.077,710,2.934,0.613,0.612676056338028,0.612676056338028,1,9214
"82","E02000121",8933,35880,45513.92,6878,0.77,0.131,1169,5.095,0.656,0.643266475644699,0.668789808917197,2,4466
"83","E02000122",8079,44720,64478.9399999999,7745,0.959,0.187,1514,7.981,0.656,0.626753975678204,0.685393258426966,2,4039
"84","E02000123",14719,34840,117184.95,18276,1.242,0.17,2497,7.961,0.618,0.596998928188639,0.646974063400576,3,4906
"85","E02000124",10222,47320,55538.54,7345,0.719,0.137,1404,5.433,0.634,0.60757946210269,0.660409556313993,2,5111
"86","E02000125",10815,43160,120075.07,13287,1.229,0.142,1538,11.103,0.549,0.548764629388817,0.548764629388817,1,10815
"87","E02000126",7775,30680,65436.78,6889,0.886,0.145,1126,8.416,0.563,0.563055062166963,0.563055062166963,1,7775
"88","E02000128",7294,44200,258419.56,24134,3.309,0.419,3056,35.429,0.557,0.539739027283511,0.573722627737226,2,3647
"89","E02000130",7914,43680,46569.1800000001,4951,0.626,0.114,902,5.884,0.64,0.639689578713969,0.639689578713969,1,7914
"90","E02000131",8954,43160,523.76,34,0.004,0.004,32,0.058,0.656,0.65625,0.65625,1,8954
"91","E02000134",10773,46800,246387.38,22766,2.113,0.321,3459,22.871,0.557,0.428571428571429,0.705882352941177,5,2154
"92","E02000135",9734,33280,113829.26,13632,1.4,0.254,2472,11.694,0.642,0.571678321678322,0.709175738724728,3,3244
"93","E02000138",7936,54080,57589.5400000001,4843,0.61,0.133,1058,7.257,0.59,0.589792060491493,0.589792060491493,1,7936
"94","E02000141",6940,41080,65123.5,6376,0.919,0.142,987,9.384,0.655,0.65450861195542,0.65450861195542,1,6940
"95","E02000144",8681,54600,223417.5,20631,2.377,0.329,2858,25.736,0.57,0.55,0.590909090909091,2,4340
"96","E02000145",8086,34320,28966.42,2765,0.342,0.088,715,3.582,0.624,0.623776223776224,0.623776223776224,1,8086
"97","E02000149",7708,38480,157667.16,14683,1.905,0.343,2644,20.455,0.615,0.578212290502793,0.652631578947368,3,2569
"98","E02000151",7574,57720,99977.4899999999,8982,1.186,0.257,1946,13.2,0.571,0.552311435523114,0.590462833099579,2,3787
"99","E02000152",6572,36920,132527.16,12479,1.899,0.238,1561,20.165,0.532,0.531710442024343,0.531710442024343,1,6572
"100","E02000153",7755,49400,73126.0299999999,7088,0.914,0.161,1250,9.43,0.552,0.552,0.552,1,7755
"101","E02000154",7959,45760,174837.06,16974,2.133,0.326,2598,21.967,0.56,0.536390101892285,0.583333333333333,2,3979
"102","E02000155",6905,40040,90833.1700000001,9236,1.338,0.248,1711,13.155,0.626,0.559821428571429,0.692047377326565,2,3452
"103","E02000156",12094,47320,180096.22,16160,1.336,0.203,2450,14.891,0.585,0.560107454667562,0.609781477627471,2,6047
"104","E02000160",7856,47840,127256.96,10689,1.361,0.219,1722,16.199,0.477,0.313725490196078,0.673333333333333,4,1964
"105","E02000161",8410,51480,102501.8,9202,1.094,0.159,1338,12.188,0.541,0.541106128550075,0.541106128550075,1,8410
"106","E02000162",6693,43160,167546.47,14788,2.209,0.354,2366,25.033,0.587,0.551099611901682,0.619047619047619,3,2231
"107","E02000163",7650,46800,190320.98,17379,2.272,0.421,3223,24.879,0.572,0.555374592833876,0.586876155268022,3,2550
"108","E02000165",7045,49400,149617.33,14586,2.07,0.306,2158,21.237,0.574,0.531109685695959,0.616026711185309,2,3522
"109","E02000166",7924,49920,70519.88,9426,1.19,0.216,1708,8.9,0.653,0.605997931747673,0.700404858299595,2,3962
"110","E02000167",7944,74880,124848.31,9547,1.202,0.256,2032,15.716,0.666,0.659420289855073,0.673491379310345,2,3972
"111","E02000170",8338,60840,89818.51,8838,1.06,0.264,2199,10.772,0.632,0.609603340292276,0.655367231638418,4,2084
"112","E02000172",10147,35360,135530.49,14036,1.383,0.251,2548,13.357,0.653,0.584342211460856,0.698046181172291,3,3382
"113","E02000173",7675,64480,30987.61,3281,0.427,0.14,1075,4.037,0.607,0.416666666666667,0.717149220489978,3,2558
"114","E02000175",8848,59280,66602.81,6436,0.727,0.127,1124,7.527,0.651,0.651245551601424,0.651245551601424,1,8848
"115","E02000178",8857,44200,5463.25,572,0.065,0.031,274,0.617,0.697,0.697080291970803,0.697080291970803,1,8857
"116","E02000183",7913,53040,49802.9999999999,4670,0.59,0.121,958,6.294,0.649,0.649269311064718,0.649269311064718,1,7913
"117","E02000184",8882,38480,5018.97,1134,0.128,0.042,372,0.565,0.653,0.653225806451613,0.653225806451613,1,8882
"118","E02000185",8290,35360,96881.3700000001,9362,1.129,0.162,1339,11.687,0.588,0.587752053771471,0.587752053771471,1,8290
"119","E02000186",6687,43680,116465.15,9901,1.481,0.202,1354,17.417,0.562,0.0663716814159292,1,3,2229
"120","E02000187",8155,28600,36187.85,3329,0.408,0.091,739,4.438,0.617,0.617050067658999,0.617050067658999,1,8155
"121","E02000190",7530,32240,48342.25,6260,0.831,0.133,1001,6.42,0.594,0.594405594405594,0.594405594405594,1,7530
"122","E02000191",7497,36920,71227.3899999999,8185,1.092,0.224,1677,9.501,0.618,0.582255083179298,0.653781512605042,2,3748
"123","E02000193",7630,43680,15268.4,2081,0.273,0.065,494,2.001,0.704,0.704453441295547,0.704453441295547,1,7630
"124","E02000194",8696,40040,59298.44,6968,0.801,0.135,1175,6.819,0.585,0.58468085106383,0.58468085106383,1,8696
"125","E02000197",9094,39520,112598.21,15412,1.695,0.224,2040,12.382,0.612,0.564569536423841,0.658653846153846,2,4547
"126","E02000198",8070,36920,140054.43,20384,2.526,0.265,2140,17.355,0.609,0.57035003431709,0.648609077598829,2,4035
"127","E02000199",8430,41600,20909.44,2672,0.317,0.081,685,2.48,0.644,0.643795620437956,0.643795620437956,1,8430
"128","E02000200",8294,39520,104308.95,13295,1.603,0.304,2519,12.576,0.617,0.587317073170732,0.658040665434381,3,2764
"129","E02000202",8548,38480,99774.84,11799,1.38,0.186,1592,11.672,0.639,0.602150537634409,0.6751269035533,2,4274
"130","E02000203",7539,35360,97811.06,14199,1.883,0.274,2063,12.974,0.524,0.285714285714286,0.65625,5,1507
"131","E02000204",9407,36920,91384.23,15323,1.629,0.205,1926,9.714,0.602,0.591785414920369,0.612551159618008,2,4703
"132","E02000206",9539,35880,14140.55,2807,0.294,0.059,563,1.482,0.661,0.660746003552398,0.660746003552398,1,9539
"133","E02000207",8999,40040,142161.08,17260,1.918,0.24,2159,15.797,0.587,0.557719054242003,0.617198335644938,2,4499
"134","E02000208",9790,34320,173753.24,26089,2.665,0.357,3494,17.748,0.575,0.307692307692308,0.660606060606061,6,1631
"135","E02000209",8414,39520,41567.82,5571,0.662,0.122,1023,4.94,0.627,0.594117647058824,0.658959537572254,2,4207
"136","E02000212",8523,35880,60940.78,7619,0.894,0.128,1087,7.15,0.588,0.58785648574057,0.58785648574057,1,8523
"137","E02000213",9551,36920,149868.1,18999,1.989,0.268,2555,15.691,0.442,0.0505050505050505,0.607659574468085,4,2387
"138","E02000214",6236,50960,30366.77,4223,0.677,0.13,810,4.87,0.577,0.576543209876543,0.576543209876543,1,6236
"139","E02000215",10518,42640,197984.13,23971,2.279,0.331,3486,18.823,0.587,0.555631868131868,0.620618556701031,3,3506
"140","E02000217",9688,40560,3350.27,352,0.036,0.002,22,0.346,0.727,0.727272727272727,0.727272727272727,1,9688
"141","E02000218",6640,41600,24044.39,2853,0.43,0.109,721,3.621,0.63,0.629680998613038,0.629680998613038,1,6640
"142","E02000219",7686,49400,113424.79,14214,1.849,0.356,2734,14.757,0.614,0.57207615593835,0.666243654822335,3,2562
"143","E02000220",9881,43680,138737.25,16721,1.692,0.294,2902,14.041,0.597,0.593519882179676,0.602912621359223,3,3293
"144","E02000221",9820,37960,78936.5900000001,9720,0.99,0.13,1276,8.038,0.572,0.572100313479624,0.572100313479624,1,9820
"145","E02000222",7891,49400,38720.9799999999,4816,0.61,0.118,929,4.907,0.633,0.632938643702906,0.632938643702906,1,7891
"146","E02000223",8371,31200,34146.14,4867,0.581,0.1,840,4.079,0.599,0.598809523809524,0.598809523809524,1,8371
"147","E02000224",7684,47320,121821.26,16126,2.099,0.265,2034,15.854,0.624,0.595966620305981,0.652684563758389,2,3842
"148","E02000225",7535,34320,165710.07,20830,2.764,0.461,3475,21.992,0.597,0.530140379851363,0.741935483870968,5,1507
"149","E02000226",7539,56160,288427.21,35118,4.658,0.546,4120,38.258,0.556,0.527890056588521,0.575034106412005,3,2513
"150","E02000230",10045,50440,169703.31,20173,2.008,0.195,1963,16.894,0.253,0,0.505096839959225,2,5022
"151","E02000231",7685,61360,22360.21,4135,0.538,0.091,698,2.91,0.672,0.671919770773639,0.671919770773639,1,7685
"152","E02000234",8023,49400,37485.8,5111,0.637,0.112,896,4.672,0.6,0.600446428571429,0.600446428571429,1,8023
"153","E02000235",6968,56160,87966.51,10364,1.487,0.27,1880,12.624,0.598,0.589651022864019,0.607244995233556,2,3484
"154","E02000237",7475,44200,136201.16,15475,2.07,0.282,2107,18.221,0.631,0.579622132253711,0.6832,2,3737
"155","E02000238",9500,41600,37.22,2,0,0,2,0.004,1,1,1,1,9500
"156","E02000239",9000,45240,64695.75,8253,0.917,0.176,1582,7.188,0.622,0.60705596107056,0.636842105263158,2,4500
"157","E02000240",10265,33800,157137.06,17262,1.682,0.33,3383,15.308,0.588,0.550058892815077,0.636786961583236,4,2566
"158","E02000241",6639,42120,71354.13,8734,1.316,0.174,1156,10.748,0.596,0.596020761245675,0.596020761245675,1,6639
"159","E02000242",6763,41080,97728.7,10219,1.511,0.173,1173,14.45,0.552,0.552429667519182,0.552429667519182,1,6763
"160","E02000244",7172,42640,37047.92,4592,0.64,0.148,1064,5.166,0.671,0.63527397260274,0.70625,2,3586
"161","E02000246",8748,32760,36971.54,5473,0.626,0.1,873,4.226,0.56,0.560137457044674,0.560137457044674,1,8748
"162","E02000247",10308,34320,96007.15,11339,1.1,0.179,1848,9.314,0.611,0.578051087984863,0.644753476611884,2,5154
"163","E02000250",6487,63960,127024.13,12317,1.899,0.423,2741,19.581,0.607,0.532362459546926,0.64187866927593,4,1621
"164","E02000252",9706,38480,42450.84,5979,0.616,0.098,955,4.374,0.566,0.566492146596859,0.566492146596859,1,9706
"165","E02000253",9632,35880,35800.47,5225,0.542,0.087,840,3.717,0.618,0.617857142857143,0.617857142857143,1,9632
"166","E02000254",8949,36920,217664.12,32975,3.685,0.508,4548,24.323,0.583,0.536130536130536,0.617400419287212,5,1789
"167","E02000256",8861,58760,135737.18,22997,2.595,0.282,2496,15.318,0.592,0.533503509891512,0.623028391167192,3,2953
"168","E02000257",13509,57720,167552.17,18150,1.344,0.223,3016,12.403,0.583,0.553639846743295,0.611612903225806,3,4503
"169","E02000258",6730,47320,23945.21,4031,0.599,0.103,696,3.558,0.592,0.591954022988506,0.591954022988506,1,6730
"170","E02000260",8710,34840,129102.43,18010,2.068,0.325,2827,14.822,0.652,0.588932806324111,0.730337078651685,4,2177
"171","E02000261",10766,37960,21507.76,3284,0.305,0.055,593,1.998,0.664,0.664418212478921,0.664418212478921,1,10766
"172","E02000262",8925,44200,104295.79,12310,1.379,0.248,2212,11.686,0.652,0.611201298701299,0.695652173913043,3,2975
"173","E02000263",11637,34320,250934.6,33731,2.899,0.367,4275,21.564,0.559,0.515243902439024,0.598623853211009,4,2909
"174","E02000264",8103,55120,85150.7,10647,1.314,0.219,1775,10.509,0.581,0.551068883610451,0.611328125,2,4051
"175","E02000265",11119,47320,63722.93,11151,1.003,0.104,1156,5.731,0.601,0.60121107266436,0.60121107266436,1,11119
"176","E02000266",12331,33800,42569.63,6303,0.511,0.098,1212,3.452,0.631,0.575723830734967,0.725806451612903,3,4110
"177","E02000267",6926,50960,2158.47,12,0.002,0.001,5,0.312,0.8,0.8,0.8,1,6926
"178","E02000269",8078,62920,61454.5999999999,7401,0.916,0.138,1113,7.608,0.593,0.592991913746631,0.592991913746631,1,8078
"179","E02000270",8043,36920,63827.0500000001,9679,1.203,0.146,1176,7.936,0.594,0.594387755102041,0.594387755102041,1,8043
"180","E02000271",6763,67080,57332.56,5638,0.834,0.202,1366,8.477,0.617,0.600924499229584,0.633193863319386,2,3381
"181","E02000272",6748,58240,49960.15,6307,0.935,0.149,1003,7.404,0.559,0.559322033898305,0.559322033898305,1,6748
"182","E02000275",7102,34320,44702.68,7206,1.015,0.138,982,6.294,0.576,0.576374745417515,0.576374745417515,1,7102
"183","E02000276",6722,54600,61302.9999999999,7999,1.19,0.144,971,9.12,0.609,0.6086508753862,0.6086508753862,1,6722
"184","E02000277",7081,36920,129115.45,17607,2.487,0.239,1693,18.234,0.485,0.484937979917307,0.484937979917307,1,7081
"185","E02000279",11292,38480,57732.65,7344,0.65,0.127,1439,5.113,0.615,0.612359550561798,0.617606602475928,2,5646
"186","E02000282",9115,30680,115733.03,14589,1.601,0.23,2097,12.697,0.586,0.575819672131147,0.595576619273302,2,4557
"187","E02000284",8200,43160,35932.63,1439,0.175,0.041,336,4.382,0.286,0.0718562874251497,0.5,2,4100
"188","E02000286",8158,48360,545.59,41,0.005,0.002,20,0.067,0.65,0.65,0.65,1,8158
"189","E02000288",10490,33800,56522.4200000001,7356,0.701,0.141,1483,5.388,0.612,0.580135440180587,0.64321608040201,2,5245
"190","E02000289",6569,47320,58902.34,6641,1.011,0.179,1179,8.967,0.563,0.563189143341815,0.563189143341815,1,6569
"191","E02000290",7242,30160,58296.82,6992,0.965,0.153,1111,8.05,0.512,0.512151215121512,0.512151215121512,1,7242
"192","E02000291",8924,38480,37280.1399999999,5875,0.658,0.109,971,4.178,0.579,0.578784757981462,0.578784757981462,1,8924
"193","E02000292",9518,41600,37821.53,5181,0.544,0.134,1274,3.974,0.649,0.635743519781719,0.66173752310536,2,4759
"194","E02000293",6307,53040,29754.78,3561,0.565,0.121,763,4.718,0.62,0.619921363040629,0.619921363040629,1,6307
"195","E02000294",8879,34840,58040.4,9479,1.068,0.136,1209,6.537,0.554,0.554177005789909,0.554177005789909,1,8879
"196","E02000296",9535,39520,67878.43,6934,0.727,0.128,1219,7.119,0.549,0.548810500410172,0.548810500410172,1,9535
"197","E02000297",9298,46280,150876.45,23791,2.559,0.197,1828,16.227,0.68,0.542652724270776,0.818181818181818,2,4649
"198","E02000298",7976,53560,71810.08,8752,1.097,0.163,1297,9.003,0.572,0.572089437162683,0.572089437162683,1,7976
"199","E02000299",9312,34320,186243.23,26447,2.84,0.36,3352,20,0.574,0.550745209368346,0.611111111111111,4,2328
"200","E02000300",8157,37440,47019.97,8780,1.076,0.139,1132,5.764,0.523,0.522968197879859,0.522968197879859,1,8157
"201","E02000302",8326,39520,47455.5600000001,7291,0.876,0.136,1136,5.7,0.526,0.525528169014085,0.525528169014085,1,8326
"202","E02000303",8390,30680,80341.4,11106,1.324,0.229,1922,9.576,0.565,0.529186602870813,0.600912200684151,2,4195
"203","E02000304",8089,52520,359.35,42,0.005,0.004,36,0.044,0.75,0.75,0.75,1,8089
"204","E02000305",8633,43680,238551.35,28064,3.251,0.441,3805,27.632,0.574,0.545585068198134,0.625725338491296,3,2877
"205","E02000307",9873,37440,49861.9200000001,7310,0.74,0.11,1086,5.05,0.562,0.561694290976059,0.561694290976059,1,9873
"206","E02000308",7736,40040,24407.84,4162,0.538,0.099,769,3.155,0.667,0.667100130039012,0.667100130039012,1,7736
"207","E02000309",10489,33280,20165.45,2404,0.229,0.056,587,1.923,0.63,0.630323679727428,0.630323679727428,1,10489
"208","E02000312",10473,41080,84982.48,10336,0.987,0.184,1923,8.114,0.575,0.56289592760181,0.5880195599022,2,5236
"209","E02000315",9080,30160,83375.0500000001,9922,1.093,0.157,1424,9.182,0.489,0.489466292134831,0.489466292134831,1,9080
"210","E02000318",9842,33800,234339.64,33441,3.398,0.538,5293,23.81,0.55,0.510500807754443,0.608527131782946,5,1968
"211","E02000319",10971,35360,44692.42,5946,0.542,0.088,969,4.074,0.574,0.573787409700722,0.573787409700722,1,10971
"212","E02000320",6624,36400,34945.99,5080,0.767,0.145,961,5.276,0.549,0.54942767950052,0.54942767950052,1,6624
"213","E02000321",7200,32240,111376.3,13973,1.941,0.295,2125,15.469,0.581,0.574121679520137,0.58768267223382,2,3600
"214","E02000323",10674,30160,63331.1499999999,9606,0.9,0.115,1223,5.933,0.546,0.546197874080131,0.546197874080131,1,10674
"215","E02000324",7315,34840,106861.6,14167,1.937,0.194,1418,14.609,0.521,0.521156558533145,0.521156558533145,1,7315
"216","E02000327",6825,34840,47446.36,6581,0.964,0.172,1177,6.952,0.612,0.539634146341463,0.683937823834197,2,3412
"217","E02000331",7831,35880,3297.46,759,0.097,0.034,269,0.421,0.628,0.628252788104089,0.628252788104089,1,7831
"218","E02000334",6469,37440,26836.43,3487,0.539,0.107,694,4.148,0.55,0.550432276657061,0.550432276657061,1,6469
"219","E02000335",6549,42640,22892.44,2498,0.381,0.092,602,3.496,0.548,0.548172757475083,0.548172757475083,1,6549
"220","E02000337",7906,35880,39585.09,4999,0.632,0.111,877,5.007,0.499,0.499429874572406,0.499429874572406,1,7906
"221","E02000339",5970,43160,64668.74,6773,1.135,0.192,1147,10.832,0.482,0.482127288578901,0.482127288578901,1,5970
"222","E02000340",6088,38480,76694.64,8244,1.354,0.199,1209,12.598,0.544,0.544251447477254,0.544251447477254,1,6088
"223","E02000342",6453,30160,37752.5100000001,4134,0.641,0.14,902,5.85,0.555,0.555432372505543,0.555432372505543,1,6453
