"","MSOA","residents","annual_income","NIC","ITEMS_SUM","ITEMS_per_capita","prescriptions_per_capita","prescriptions","NIC_per_capita","avg_generic_ratio","min_generic_ratio","max_generic_ratio","practices","residents_per_practice"
"19","E02000025",7956,45760,87159.4499999999,8160,1.026,0.159,1263,10.955,0.595,0.595407759303246,0.595407759303246,1,7956
"20","E02000028",6166,49400,42658.06,4144,0.672,0.195,1205,6.918,0.577,0.565,0.588429752066116,2,3083
"21","E02000029",8517,45240,177132.68,17013,1.998,0.409,3485,20.798,0.63,0.581372549019608,0.668591224018476,4,2129
"22","E02000031",7294,49920,119211.72,12682,1.739,0.204,1489,16.344,0.559,0.559435862995299,0.559435862995299,1,7294
"23","E02000033",8537,41600,77530.71,8571,1.004,0.221,1883,9.082,0.647,0.633867276887872,0.661631419939577,3,2845
"24","E02000034",8508,42640,111468.52,10839,1.274,0.177,1502,13.102,0.565,0.564580559254328,0.564580559254328,1,8508
"25","E02000035",7965,45760,74873.0400000001,6034,0.758,0.149,1184,9.4,0.586,0.586148648648649,0.586148648648649,1,7965
"26","E02000036",10743,42120,79842.8300000001,9645,0.898,0.159,1704,7.432,0.651,0.595033428844317,0.706240487062405,2,5371
"27","E02000037",9741,45760,119635.59,12772,1.311,0.144,1401,12.282,0.579,0.578872234118487,0.578872234118487,1,9741
"28","E02000038",10514,46800,103024.38,9360,0.89,0.183,1919,9.799,0.578,0.550373134328358,0.605667060212515,2,5257
"29","E02000041",8811,41080,236898.64,19918,2.261,0.346,3048,26.887,0.563,0.51144611948632,0.614956245027844,2,4405
"30","E02000042",10639,43680,260274.38,24737,2.325,0.32,3400,24.464,0.622,0.519744483159117,0.8,3,3546
"31","E02000043",7696,60320,95629.84,8799,1.143,0.179,1376,12.426,0.573,0.572674418604651,0.572674418604651,1,7696
"32","E02000045",10237,41600,75975.0800000001,9882,0.965,0.141,1448,7.422,0.526,0.525552486187845,0.525552486187845,1,10237
"33","E02000046",7063,50440,134714.44,12568,1.779,0.433,3057,19.073,0.612,0.555443548387097,0.650130548302872,4,1765
"34","E02000047",11373,34840,220395.16,25583,2.249,0.261,2969,19.379,0.664,0.53125,1,5,2274
"35","E02000048",9817,52520,55887.01,6283,0.64,0.111,1088,5.693,0.595,0.594669117647059,0.594669117647059,1,9817
"36","E02000051",8647,54080,92383.1900000001,8553,0.989,0.225,1947,10.684,0.466,0.166666666666667,0.636270491803279,3,2882
"37","E02000052",9698,49400,102087.1,10551,1.088,0.203,1970,10.527,0.601,0.552777777777778,0.649438202247191,2,4849
"38","E02000053",8697,37960,33473.8,3402,0.391,0.091,795,3.849,0.642,0.641509433962264,0.641509433962264,1,8697
"39","E02000054",7206,46280,120515.27,11955,1.659,0.283,2038,16.724,0.59,0.5662100456621,0.614640883977901,2,3603
"40","E02000055",11130,40560,96312.82,9474,0.851,0.155,1726,8.653,0.647,0.588192419825073,0.706214689265537,2,5565
"41","E02000057",7484,44200,35350.46,3669,0.49,0.148,1111,4.723,0.651,0.634408602150538,0.667269439421338,2,3742
"42","E02000058",10220,60320,68294.7499999999,6536,0.64,0.114,1168,6.682,0.605,0.605308219178082,0.605308219178082,1,10220
"43","E02000060",10920,47840,51449.79,4426,0.405,0.097,1060,4.712,0.546,0.54622641509434,0.54622641509434,1,10920
"44","E02000061",8013,57720,28007.44,2652,0.331,0.104,831,3.495,0.594,0.594464500601685,0.594464500601685,1,8013
"45","E02000063",6971,42120,95639.9200000001,9128,1.309,0.193,1344,13.72,0.549,0.549107142857143,0.549107142857143,1,6971
"46","E02000064",6248,39520,65250.87,6528,1.045,0.197,1233,10.443,0.554,0.553933495539335,0.553933495539335,1,6248
"47","E02000067",8750,35360,75368.05,8549,0.977,0.132,1158,8.613,0.506,0.506044905008636,0.506044905008636,1,8750
"48","E02000068",7388,37440,35539.33,4726,0.64,0.108,798,4.81,0.546,0.546365914786967,0.546365914786967,1,7388
"49","E02000071",7300,39000,22869.15,2660,0.364,0.083,605,3.133,0.61,0.609917355371901,0.609917355371901,1,7300
"50","E02000072",11734,33800,61856.7699999999,6483,0.552,0.088,1036,5.272,0.5,0.5,0.5,1,11734
"51","E02000075",7948,40560,119192.01,12222,1.538,0.275,2189,14.996,0.573,0.394736842105263,0.851851851851852,4,1987
"52","E02000077",7823,38480,128655.52,13414,1.715,0.198,1552,16.446,0.503,0.503221649484536,0.503221649484536,1,7823
"53","E02000078",7665,42640,53348.81,5414,0.706,0.128,983,6.96,0.633,0.565262076053443,0.7,2,3832
"54","E02000079",7865,39000,271200.82,29347,3.731,0.401,3151,34.482,0.521,0.507757404795487,0.533756491633006,2,3932
"55","E02000080",9430,38480,224385.55,23183,2.458,0.292,2753,23.795,0.485,0.448087431693989,0.522603978300181,2,4715
"56","E02000083",9771,36920,58458.81,6664,0.682,0.111,1089,5.983,0.522,0.52157943067034,0.52157943067034,1,9771
"57","E02000087",7579,46280,27533.03,3969,0.524,0.097,733,3.633,0.618,0.618008185538881,0.618008185538881,1,7579
"58","E02000091",9682,40040,106345.78,12478,1.289,0.153,1480,10.984,0.592,0.511530398322851,0.673469387755102,2,4841
"59","E02000093",10883,40040,76224.84,8826,0.811,0.148,1614,7.004,0.636,0.61767955801105,0.65444287729196,2,5441
"60","E02000094",8746,39520,57591.6800000001,7244,0.828,0.164,1434,6.585,0.625,0.618208516886931,0.632138114209827,2,4373
"61","E02000095",9921,39000,183911.71,25220,2.542,0.32,3173,18.538,0.598,0.591016548463357,0.60418410041841,3,3307
"62","E02000096",7598,47320,37577.96,5749,0.757,0.117,892,4.946,0.624,0.624439461883408,0.624439461883408,1,7598
"63","E02000097",8958,37440,67405.5,9351,1.044,0.16,1432,7.525,0.671,0.659863945578231,0.681818181818182,2,4479
"64","E02000098",7944,41600,55657.9000000001,6540,0.823,0.126,997,7.006,0.586,0.585757271815446,0.585757271815446,1,7944
"65","E02000100",8388,48880,1145.41,164,0.02,0.014,120,0.137,0.617,0.616666666666667,0.616666666666667,1,8388
"66","E02000101",9332,33800,90685.11,8940,0.958,0.198,1849,9.718,0.611,0.584574934268186,0.638418079096045,2,4666
"67","E02000102",7787,35880,43106.92,5255,0.675,0.152,1185,5.536,0.659,0.628205128205128,0.68944099378882,2,3893
"68","E02000103",8723,35880,60810.26,8627,0.989,0.123,1072,6.971,0.591,0.591417910447761,0.591417910447761,1,8723
"69","E02000104",6767,40040,183342.16,19801,2.926,0.45,3046,27.094,0.615,0.575735294117647,0.684838160136286,3,2255
"70","E02000106",10217,36920,160128.16,19371,1.896,0.273,2788,15.673,0.638,0.607594936708861,0.656641604010025,3,3405
"71","E02000107",10692,42120,151628.14,19328,1.808,0.31,3316,14.181,0.631,0.617045454545455,0.63963963963964,4,2673
"72","E02000109",9864,37440,28547.91,3256,0.33,0.069,678,2.894,0.58,0.579646017699115,0.579646017699115,1,9864
"73","E02000111",9782,35360,175930.91,22744,2.325,0.445,4349,17.985,0.645,0.421686746987952,1,8,1222
"74","E02000112",9432,35880,26605.81,3204,0.34,0.067,635,2.821,0.619,0.618897637795276,0.618897637795276,1,9432
"75","E02000113",9655,30680,87159.3800000002,11654,1.207,0.121,1173,9.027,0.588,0.588235294117647,0.588235294117647,1,9655
"76","E02000114",9010,41080,39965.97,5547,0.616,0.092,826,4.436,0.633,0.63317191283293,0.63317191283293,1,9010
"77","E02000115",8340,44200,63075.88,5348,0.641,0.12,1000,7.563,0.644,0.644,0.644,1,8340
"78","E02000116",8153,34840,59598.66,8925,1.095,0.185,1505,7.31,0.612,0.590551181102362,0.646481178396072,3,2717
"79","E02000117",12013,32240,103386.36,16426,1.367,0.158,1899,8.606,0.566,0.538922155688623,0.593826157595451,2,6006
"80","E02000119",7248,30680,127261.96,20460,2.823,0.432,3132,17.558,0.602,0.520833333333333,0.67378640776699,5,1449
"81","E02000120",9214,44720,22648.3,2604,0.283,0.074,683,2.458,0.616,0.616398243045388,0.616398243045388,1,9214
"82","E02000121",8933,35880,51182.41,7909,0.885,0.133,1192,5.73,0.641,0.639658848614073,0.643153526970954,2,4466
"83","E02000122",8079,44720,86494.9600000001,9356,1.158,0.204,1650,10.706,0.635,0.602739726027397,0.66804979253112,2,4039
"84","E02000123",14719,34840,119968.54,16725,1.136,0.172,2529,8.151,0.635,0.612223393045311,0.672082717872969,3,4906
"85","E02000124",10222,47320,58797.13,7526,0.736,0.138,1409,5.752,0.646,0.619647355163728,0.671544715447154,2,5111
"86","E02000125",10815,43160,150495.48,17638,1.631,0.148,1599,13.915,0.548,0.548467792370231,0.548467792370231,1,10815
"87","E02000126",7775,30680,68941.76,6931,0.891,0.145,1128,8.867,0.58,0.579787234042553,0.579787234042553,1,7775
"88","E02000128",7294,44200,268313.46,24030,3.294,0.423,3084,36.786,0.542,0.52327637006482,0.561643835616438,2,3647
"89","E02000130",7914,43680,55604.7699999999,5838,0.738,0.123,976,7.026,0.607,0.60655737704918,0.60655737704918,1,7914
"90","E02000131",8954,43160,518.74,46,0.005,0.004,37,0.058,0.514,0.513513513513513,0.513513513513513,1,8954
"91","E02000134",10773,46800,263594.98,24767,2.299,0.329,3542,24.468,0.528,0.375,0.6,5,2154
"92","E02000135",9734,33280,118002.98,13971,1.435,0.263,2562,12.123,0.638,0.58479020979021,0.681137724550898,3,3244
"93","E02000138",7936,54080,54834.09,4726,0.596,0.127,1009,6.91,0.605,0.604558969276511,0.604558969276511,1,7936
"94","E02000141",6940,41080,68531.7799999999,6742,0.971,0.148,1024,9.875,0.647,0.6474609375,0.6474609375,1,6940
"95","E02000144",8681,54600,239365.36,23192,2.672,0.403,3502,27.573,0.576,0.569230769230769,0.581183611532625,3,2893
"96","E02000145",8086,34320,28455.26,2635,0.326,0.081,654,3.519,0.639,0.63914373088685,0.63914373088685,1,8086
"97","E02000149",7708,38480,164508.01,15078,1.956,0.34,2623,21.343,0.624,0.581344902386117,0.686131386861314,3,2569
"98","E02000151",7574,57720,113903.52,10355,1.367,0.268,2031,15.039,0.572,0.541602465331279,0.601637107776262,2,3787
"99","E02000152",6572,36920,147329.71,14567,2.217,0.251,1648,22.418,0.521,0.52123786407767,0.52123786407767,1,6572
"100","E02000153",7755,49400,69578.85,6825,0.88,0.156,1206,8.972,0.541,0.540630182421227,0.540630182421227,1,7755
"101","E02000154",7959,45760,179151.12,17800,2.236,0.329,2622,22.509,0.566,0.541490857946554,0.59,2,3979
"102","E02000155",6905,40040,101027.91,10197,1.477,0.25,1726,14.631,0.634,0.597260273972603,0.670364500792393,2,3452
"103","E02000156",12094,47320,195396.14,18498,1.53,0.216,2607,16.156,0.581,0.555627425614489,0.606974552309142,2,6047
"104","E02000160",7856,47840,145962.78,13474,1.715,0.258,2027,18.58,0.604,0.4,1,5,1571
"105","E02000161",8410,51480,112470.67,10141,1.206,0.166,1392,13.373,0.533,0.533045977011494,0.533045977011494,1,8410
"106","E02000162",6693,43160,168332.51,15188,2.269,0.349,2337,25.151,0.649,0.552190721649485,0.793103448275862,4,1673
"107","E02000163",7650,46800,206775.74,19449,2.542,0.428,3271,27.03,0.586,0.567630961688819,0.600220264317181,3,2550
"108","E02000165",7045,49400,162727.02,15692,2.227,0.313,2202,23.098,0.596,0.538362346872985,0.65284178187404,2,3522
"109","E02000166",7924,49920,78354.98,9797,1.236,0.217,1717,9.888,0.671,0.635394456289979,0.706033376123235,2,3962
"110","E02000167",7944,74880,146170.04,10555,1.329,0.275,2187,18.4,0.651,0.637898686679174,0.663693131132917,2,3972
"111","E02000170",8338,60840,90024.44,9315,1.117,0.28,2334,10.797,0.66,0.645121951219512,0.672131147540984,4,2084
"112","E02000172",10147,35360,53720.66,5950,0.586,0.131,1334,5.294,0.677,0.671581769436997,0.681972789115646,2,5073
"113","E02000173",7675,64480,34038.27,3861,0.503,0.144,1106,4.435,0.624,0.446428571428571,0.722689075630252,3,2558
"114","E02000175",8848,59280,74051.02,7414,0.838,0.132,1164,8.369,0.637,0.637457044673539,0.637457044673539,1,8848
"115","E02000178",8857,44200,5403.33,530,0.06,0.03,263,0.61,0.719,0.718631178707224,0.718631178707224,1,8857
"116","E02000183",7913,53040,47449.93,4323,0.546,0.122,964,5.996,0.656,0.655601659751037,0.655601659751037,1,7913
"117","E02000184",8882,38480,7604.7,1577,0.178,0.045,398,0.856,0.603,0.603015075376884,0.603015075376884,1,8882
"118","E02000185",8290,35360,119978.21,11584,1.397,0.175,1453,14.473,0.58,0.580178940123882,0.580178940123882,1,8290
"119","E02000186",6687,43680,106534.41,10067,1.505,0.285,1904,15.932,0.45,0.0995475113122172,0.62594696969697,3,2229
"120","E02000187",8155,28600,33680.73,3428,0.42,0.089,724,4.13,0.635,0.635359116022099,0.635359116022099,1,8155
"121","E02000190",7530,32240,43955.59,5606,0.744,0.133,999,5.837,0.582,0.581581581581582,0.581581581581582,1,7530
"122","E02000191",7497,36920,79087.0500000001,8564,1.142,0.232,1743,10.549,0.621,0.587610619469027,0.65415986949429,2,3748
"123","E02000193",7630,43680,13930.22,1932,0.253,0.065,498,1.826,0.727,0.726907630522088,0.726907630522088,1,7630
"124","E02000194",8696,40040,75999.09,8769,1.008,0.136,1186,8.74,0.594,0.594435075885329,0.594435075885329,1,8696
"125","E02000197",9094,39520,117802.58,15619,1.718,0.229,2083,12.954,0.621,0.5775,0.663646659116648,2,4547
"126","E02000198",8070,36920,161535.28,22471,2.785,0.273,2200,20.017,0.605,0.564153439153439,0.645348837209302,2,4035
"127","E02000199",8430,41600,29359.96,3627,0.43,0.095,797,3.483,0.671,0.671267252195734,0.671267252195734,1,8430
"128","E02000200",8294,39520,120137.62,15801,1.905,0.321,2661,14.485,0.602,0.574344023323615,0.641765704584041,3,2764
"129","E02000202",8548,38480,97609.13,11378,1.331,0.184,1569,11.419,0.637,0.604181687094448,0.67032967032967,2,4274
"130","E02000203",7539,35360,100145.71,14911,1.978,0.274,2062,13.284,0.546,0.438095238095238,0.635897435897436,5,1507
"131","E02000204",9407,36920,94811.02,15992,1.7,0.205,1925,10.079,0.597,0.586352148272957,0.607046070460705,2,4703
"132","E02000206",9539,35880,16688.78,3133,0.328,0.063,601,1.75,0.694,0.693843594009983,0.693843594009983,1,9539
"133","E02000207",8999,40040,110587.47,12623,1.403,0.215,1937,12.289,0.614,0.587843463780183,0.639945652173913,2,4499
"134","E02000208",9790,34320,182146.86,25798,2.635,0.358,3509,18.605,0.539,0.166666666666667,0.632911392405063,6,1631
"135","E02000209",8414,39520,40554.42,5278,0.627,0.124,1041,4.82,0.613,0.591315453384419,0.635658914728682,2,4207
"136","E02000212",8523,35880,58437.78,7525,0.883,0.126,1076,6.856,0.582,0.5817843866171,0.5817843866171,1,8523
"137","E02000213",9551,36920,139722.08,17373,1.819,0.262,2501,14.629,0.393,0.016,0.628444444444444,4,2387
"138","E02000214",6236,50960,31261.67,4189,0.672,0.133,832,5.013,0.611,0.610576923076923,0.610576923076923,1,6236
"139","E02000215",10518,42640,220137,26279,2.498,0.346,3641,20.93,0.495,0.2,0.623389494549058,4,2629
"140","E02000217",9688,40560,4588.37,380,0.039,0.001,7,0.474,0.429,0.428571428571429,0.428571428571429,1,9688
"141","E02000218",6640,41600,26415.78,3446,0.519,0.109,726,3.978,0.653,0.652892561983471,0.652892561983471,1,6640
"142","E02000219",7686,49400,136419.85,16813,2.187,0.385,2956,17.749,0.605,0.559166666666667,0.644088669950739,3,2562
"143","E02000220",9881,43680,145763.54,18753,1.898,0.293,2896,14.752,0.61,0.578111946532999,0.641228939544103,3,3293
"144","E02000221",9820,37960,85921.3500000001,10735,1.093,0.134,1317,8.75,0.569,0.568716780561883,0.568716780561883,1,9820
"145","E02000222",7891,49400,47640.14,5080,0.644,0.121,956,6.037,0.62,0.620292887029289,0.620292887029289,1,7891
"146","E02000223",8371,31200,43076.6100000001,5459,0.652,0.11,924,5.146,0.616,0.615800865800866,0.615800865800866,1,8371
"147","E02000224",7684,47320,126622.02,16040,2.087,0.276,2124,16.479,0.623,0.604554865424431,0.641481481481481,2,3842
"148","E02000225",7535,34320,216994.8,26406,3.504,0.464,3494,28.798,0.618,0.543130990415335,0.779661016949153,4,1883
"149","E02000226",7539,56160,308611.93,37343,4.953,0.546,4119,40.935,0.552,0.528363047001621,0.573378839590444,3,2513
"150","E02000230",10045,50440,224112.74,25938,2.582,0.295,2964,22.311,0.565,0.505793450881612,0.624106230847804,2,5022
"151","E02000231",7685,61360,124939.01,15683,2.041,0.268,2063,16.258,0.638,0.579061371841155,0.696165191740413,2,3842
"152","E02000234",8023,49400,36169.5,5072,0.632,0.109,878,4.508,0.62,0.619589977220957,0.619589977220957,1,8023
"153","E02000235",6968,56160,99818.13,11047,1.585,0.278,1938,14.325,0.606,0.597432905484247,0.614246068455134,2,3484
"154","E02000237",7475,44200,144369.94,15796,2.113,0.279,2088,19.314,0.626,0.563758389261745,0.688963210702341,2,3737
"155","E02000238",9500,41600,10.38,2,0,0,2,0.001,1,1,1,1,9500
"156","E02000239",9000,45240,65838.25,8809,0.979,0.173,1554,7.315,0.646,0.640801001251564,0.651655629139073,2,4500
"157","E02000240",10265,33800,154012.11,17147,1.67,0.321,3292,15.004,0.586,0.55188679245283,0.625,4,2566
"158","E02000241",6639,42120,67297.81,8117,1.223,0.161,1069,10.137,0.605,0.605238540692236,0.605238540692236,1,6639
"159","E02000242",6763,41080,93153.6200000001,9414,1.392,0.183,1241,13.774,0.572,0.572119258662369,0.572119258662369,1,6763
"160","E02000244",7172,42640,39202.69,4876,0.68,0.149,1072,5.466,0.664,0.611111111111111,0.715953307392996,2,3586
"161","E02000246",8748,32760,45645.09,6061,0.693,0.106,930,5.218,0.549,0.549462365591398,0.549462365591398,1,8748
"162","E02000247",10308,34320,96873.9900000001,11376,1.104,0.181,1866,9.398,0.6,0.585585585585586,0.614763552479815,2,5154
"163","E02000250",6487,63960,142067.96,13481,2.078,0.434,2816,21.9,0.618,0.578519121236778,0.65719696969697,4,1621
"164","E02000252",9706,38480,50404.94,6195,0.638,0.102,991,5.193,0.572,0.572149344096872,0.572149344096872,1,9706
"165","E02000253",9632,35880,31552.32,5313,0.552,0.082,792,3.276,0.622,0.622474747474748,0.622474747474748,1,9632
"166","E02000254",8949,36920,215930.81,34952,3.906,0.508,4545,24.129,0.598,0.53781512605042,0.666666666666667,5,1789
"167","E02000256",8861,58760,115834.94,21344,2.409,0.239,2122,13.072,0.642,0.55129099790649,0.724137931034483,3,2953
"168","E02000257",13509,57720,175501.84,19147,1.417,0.222,2996,12.991,0.569,0.535166240409207,0.61439588688946,3,4503
"169","E02000258",6730,47320,21915.26,3690,0.548,0.102,685,3.256,0.587,0.586861313868613,0.586861313868613,1,6730
"170","E02000259",6276,50440,30275.85,3772,0.601,0.116,728,4.824,0.6,0.600274725274725,0.600274725274725,1,6276
"171","E02000260",8710,34840,130676.57,18992,2.18,0.335,2922,15.003,0.642,0.562984496124031,0.701949860724234,4,2177
"172","E02000261",10766,37960,21684.06,3170,0.294,0.055,589,2.014,0.669,0.66893039049236,0.66893039049236,1,10766
"173","E02000262",8925,44200,118297.5,14399,1.613,0.259,2308,13.255,0.658,0.602975724353955,0.716589861751152,3,2975
"174","E02000263",11637,34320,261310.06,37127,3.19,0.39,4536,22.455,0.546,0.508784773060029,0.594799566630553,4,2909
"175","E02000264",8103,55120,92981.6400000001,10788,1.331,0.22,1783,11.475,0.581,0.547966231772832,0.614583333333333,2,4051
"176","E02000265",11119,47320,62900.24,11736,1.055,0.104,1156,5.657,0.627,0.627162629757785,0.627162629757785,1,11119
"177","E02000266",12331,33800,40133.8,6780,0.55,0.099,1222,3.255,0.573,0.547169811320755,0.599773242630385,3,4110
"178","E02000267",6926,50960,1344.26,25,0.004,0.002,16,0.194,0.75,0.75,0.75,1,6926
"179","E02000269",8078,62920,65403.8200000001,8326,1.031,0.148,1195,8.097,0.592,0.592468619246862,0.592468619246862,1,8078
"180","E02000270",8043,36920,74614.98,9511,1.183,0.152,1222,9.277,0.577,0.576923076923077,0.576923076923077,1,8043
"181","E02000271",6763,67080,73670.7,7414,1.096,0.215,1451,10.893,0.608,0.581845238095238,0.634146341463415,2,3381
"182","E02000272",6748,58240,62173.49,7991,1.184,0.161,1084,9.214,0.551,0.550738007380074,0.550738007380074,1,6748
"183","E02000275",7102,34320,52207.34,8574,1.207,0.145,1029,7.351,0.571,0.571428571428571,0.571428571428571,1,7102
"184","E02000276",6722,54600,59244.82,8284,1.232,0.143,960,8.814,0.628,0.628125,0.628125,1,6722
"185","E02000277",7081,36920,137381.47,18969,2.679,0.232,1646,19.401,0.505,0.504860267314702,0.504860267314702,1,7081
"186","E02000279",11292,38480,54173.87,7569,0.67,0.131,1480,4.798,0.649,0.637096774193548,0.661684782608696,2,5646
"187","E02000282",9115,30680,135032.65,18872,2.07,0.243,2216,14.814,0.583,0.575260804769002,0.590938511326861,2,4557
"188","E02000284",8200,43160,9926.38,469,0.057,0.019,155,1.211,0.463,0.0503597122302158,0.875,2,4100
"189","E02000288",10490,33800,62704.98,8061,0.768,0.156,1639,5.978,0.593,0.573333333333333,0.612990527740189,2,5245
"190","E02000289",6569,47320,61557.5099999999,6767,1.03,0.178,1171,9.371,0.574,0.573868488471392,0.573868488471392,1,6569
"191","E02000290",7242,30160,66114.8399999999,8235,1.137,0.157,1134,9.129,0.528,0.528218694885362,0.528218694885362,1,7242
"192","E02000291",8924,38480,56510.92,8276,0.927,0.123,1100,6.332,0.581,0.580909090909091,0.580909090909091,1,8924
"193","E02000292",9518,41600,48823.39,7201,0.757,0.143,1357,5.13,0.653,0.610275689223058,0.695885509838998,2,4759
"194","E02000293",6307,53040,29070.78,4095,0.649,0.131,826,4.609,0.619,0.61864406779661,0.61864406779661,1,6307
"195","E02000294",8879,34840,68788.3400000001,10690,1.204,0.146,1293,7.747,0.549,0.549110595514308,0.549110595514308,1,8879
"196","E02000296",9535,39520,74572.0300000002,7354,0.771,0.124,1186,7.821,0.594,0.594435075885329,0.594435075885329,1,9535
"197","E02000297",9298,46280,166796.08,26107,2.808,0.287,2669,17.939,0.595,0.588280060882801,0.600738007380074,2,4649
"198","E02000298",7976,53560,86123.32,10973,1.376,0.174,1390,10.798,0.568,0.567625899280575,0.567625899280575,1,7976
"199","E02000299",9312,34320,221689.45,31624,3.396,0.444,4133,23.807,0.608,0.55193482688391,0.684210526315789,5,1862
"200","E02000300",8157,37440,58219.82,10133,1.242,0.139,1133,7.137,0.539,0.53927625772286,0.53927625772286,1,8157
"201","E02000302",8326,39520,47857.7300000001,7548,0.907,0.131,1089,5.748,0.516,0.516069788797062,0.516069788797062,1,8326
"202","E02000303",8390,30680,97481.74,13693,1.632,0.237,1988,11.619,0.571,0.547857793983592,0.59371492704826,2,4195
"203","E02000304",8089,52520,25206.07,2862,0.354,0.085,689,3.116,0.701,0.701015965166909,0.701015965166909,1,8089
"204","E02000305",8633,43680,217270.25,25215,2.921,0.402,3474,25.167,0.592,0.576296296296296,0.612535612535613,3,2877
"205","E02000307",9873,37440,42816.6500000001,6368,0.645,0.104,1023,4.337,0.588,0.571428571428571,0.604558969276511,2,4936
"206","E02000308",7736,40040,23774.99,3350,0.433,0.094,727,3.073,0.68,0.679504814305364,0.679504814305364,1,7736
"207","E02000309",10489,33280,24680.97,2633,0.251,0.062,651,2.353,0.621,0.620583717357911,0.620583717357911,1,10489
"208","E02000311",9872,35880,25102.9600000001,3823,0.387,0.08,786,2.543,0.617,0.61704834605598,0.61704834605598,1,9872
"209","E02000312",10473,41080,82452.38,10803,1.032,0.184,1930,7.873,0.601,0.588918677390527,0.612823674475956,2,5236
"210","E02000315",9080,30160,86337.9,10740,1.183,0.156,1415,9.509,0.497,0.496819787985866,0.496819787985866,1,9080
"211","E02000318",9842,33800,277509.99,39258,3.989,0.551,5425,28.197,0.548,0.499216300940439,0.616384915474642,5,1968
"212","E02000319",10971,35360,55199.97,7168,0.653,0.093,1019,5.031,0.573,0.573110893032385,0.573110893032385,1,10971
"213","E02000320",6624,36400,40408.12,5889,0.889,0.153,1011,6.1,0.546,0.545994065281899,0.545994065281899,1,6624
"214","E02000321",7200,32240,110479,14422,2.003,0.298,2147,15.344,0.577,0.567114093959732,0.587434554973822,2,3600
"215","E02000323",10674,30160,86826.8099999999,12568,1.177,0.118,1261,8.134,0.55,0.55035685963521,0.55035685963521,1,10674
"216","E02000324",7315,34840,105615.11,14259,1.949,0.183,1335,14.438,0.525,0.525093632958802,0.525093632958802,1,7315
"217","E02000327",6825,34840,56366.17,7609,1.115,0.197,1346,8.259,0.57,0.541154210028382,0.598615916955017,2,3412
"218","E02000331",7831,35880,9827.66,2431,0.31,0.055,431,1.255,0.601,0.60092807424594,0.60092807424594,1,7831
"219","E02000334",6469,37440,26569.6,3599,0.556,0.114,737,4.107,0.545,0.545454545454545,0.545454545454545,1,6469
"220","E02000335",6549,42640,26434.7,2892,0.442,0.098,643,4.036,0.538,0.538102643856921,0.538102643856921,1,6549
"221","E02000337",7906,35880,31062.8200000001,3892,0.492,0.095,750,3.929,0.521,0.521333333333333,0.521333333333333,1,7906
"222","E02000339",5970,43160,66524.78,6960,1.166,0.188,1125,11.143,0.484,0.484444444444444,0.484444444444444,1,5970
"223","E02000340",6088,38480,78890.3100000001,8377,1.376,0.193,1173,12.958,0.545,0.544757033248082,0.544757033248082,1,6088
