"","MSOA","residents","annual_income","NIC","ITEMS_SUM","ITEMS_per_capita","prescriptions_per_capita","prescriptions","NIC_per_capita","avg_generic_ratio","min_generic_ratio","max_generic_ratio","practices","residents_per_practice"
"1","E02000002",6775,29640,51145.37,5953,0,0,1351,7.54913210332103,0.577720911106869,0.553691275167785,0.601750547045952,2,3387
"2","E02000003",10045,36400,141660.01,15745,1,0,2678,14.1025395719263,0.560698578781263,0.520446096654275,0.583992963940194,3,3348
"3","E02000005",8562,34840,51849.9999999999,6349,0,0,1000,6.05582807755196,0.596,0.596,0.596,1,8562
"4","E02000008",11569,31200,288307.48,37931,3,0,4852,24.920691503155,0.540314613250386,0.511355311355311,0.574007220216607,4,2892
"5","E02000009",8395,32240,99180.4100000001,11957,1,0,2029,11.8142239428231,0.622038031278636,0.585072231139647,0.659003831417625,2,4197
"6","E02000010",8615,31720,59735.2,6286,0,0,1135,6.93385954730122,0.540969162995595,0.540969162995595,0.540969162995595,1,8615
"7","E02000011",6187,35360,78228.54,8465,1,0,1685,12.6440181024729,0.572141599154632,0.568235294117647,0.576047904191617,2,3093
"8","E02000012",9888,38480,132224.98,15488,1,0,2197,13.372267394822,0.524122283138838,0.473514211886305,0.574730354391371,2,4944
"9","E02000013",8402,32240,131607.04,15730,1,0,2833,15.6637752915973,0.567837964562935,0.538121546961326,0.600891861761427,3,2800
"10","E02000014",9402,32760,54937.58,6803,0,0,1079,5.84318017443097,0.557924003707136,0.557924003707136,0.557924003707136,1,9402
"11","E02000015",7563,29640,50797.9900000001,6905,0,0,1208,6.7166455110406,0.623861594147872,0.591312931885489,0.656410256410256,2,3781
"12","E02000016",7676,32240,89255.06,9066,1,0,1732,11.6278087545597,0.604307615578107,0.592213114754098,0.616402116402116,2,3838
"13","E02000017",8498,37960,33090.24,3496,0,0,793,3.89388562014592,0.538461538461538,0.538461538461538,0.538461538461538,1,8498
"14","E02000019",8276,34840,143816.25,20211,2,0,2206,17.3775072498792,0.581968586449722,0.490057729313663,0.673879443585781,2,4138
"15","E02000020",9276,31720,87833.63,11150,1,0,1858,9.46891224665804,0.606670846103836,0.596846846846847,0.616494845360825,2,4638
"16","E02000021",7904,35360,94480.65,11954,1,0,2296,11.9535235323887,0.545128272005962,0.530612244897959,0.563256325632563,3,2634
"17","E02000023",6482,30680,55399.9,7531,1,0,995,8.54672940450478,0.638190954773869,0.638190954773869,0.638190954773869,1,6482
"18","E02000024",10156,53560,67441.35,6946,0,0,1727,6.64054253643167,0.541438937277358,0.428571428571429,0.612323491655969,3,3385
"19","E02000025",7956,45760,87922.0300000001,8166,1,0,1248,11.0510344394168,0.600961538461538,0.600961538461538,0.600961538461538,1,7956
"20","E02000028",6166,49400,42047.91,3721,0,0,1090,6.81931722348361,0.608915465975932,0.59330985915493,0.624521072796935,2,3083
"21","E02000029",8517,45240,156612.81,15152,1,0,3374,18.3882599506869,0.631660004827109,0.577639751552795,0.663028649386085,4,2129
"22","E02000031",7294,49920,115879.89,11379,1,0,1494,15.8870153550864,0.541499330655957,0.541499330655957,0.541499330655957,1,7294
