"","MSOA","residents","annual_income","NIC","ITEMS_SUM","ITEMS_per_capita","prescriptions_per_capita","prescriptions","NIC_per_capita","avg_generic_ratio","min_generic_ratio","max_generic_ratio","practices","residents_per_practice"
"114","E02000175",8848,59280,67994.9799999999,6983,0,0,1170,7.68478526220614,0.645299145299145,0.645299145299145,0.645299145299145,1,8848
"115","E02000178",8857,44200,5398.54999999999,487,0,0,256,0.609523540702268,0.67578125,0.67578125,0.67578125,1,8857
"116","E02000183",7913,53040,47278.27,4432,0,0,940,5.974759256919,0.653191489361702,0.653191489361702,0.653191489361702,1,7913
"117","E02000184",8882,38480,6325.71,1394,0,0,397,0.712194325602341,0.675062972292191,0.675062972292191,0.675062972292191,1,8882
"118","E02000185",8290,35360,100525.68,10676,1,0,1446,12.1261375150784,0.591977869986169,0.591977869986169,0.591977869986169,1,8290
"119","E02000186",6687,43680,92249.91,8801,1,0,1520,13.7954104979812,0.465478377584337,0.0964912280701754,0.678048780487805,3,2229
"120","E02000187",8155,28600,35459.29,3558,0,0,782,4.34816554261189,0.616368286445013,0.616368286445013,0.616368286445013,1,8155
"121","E02000190",7530,32240,44706.91,5693,0,0,989,5.93717264276228,0.571284125379171,0.571284125379171,0.571284125379171,1,7530
"122","E02000191",7497,36920,77028.9,8506,1,0,1718,10.2746298519408,0.625945253799135,0.594356261022928,0.657534246575342,2,3748
"123","E02000193",7630,43680,15629.21,2297,0,0,511,2.04838925294889,0.700587084148728,0.700587084148728,0.700587084148728,1,7630
"124","E02000194",8696,40040,66753.19,7812,0,0,1150,7.67630979760809,0.614782608695652,0.614782608695652,0.614782608695652,1,8696
"125","E02000197",9094,39520,119558.64,16037,1,0,2079,13.1469804266549,0.609411936003289,0.56023102310231,0.658592848904268,2,4547
"126","E02000198",8070,36920,146223.07,20850,2,0,2157,18.1193395291202,0.597785181323515,0.558510638297872,0.637059724349158,2,4035
"127","E02000199",8430,41600,30890.55,3629,0,0,814,3.66435943060499,0.644963144963145,0.644963144963145,0.644963144963145,1,8430
"128","E02000200",8294,39520,98594.9100000001,13294,1,0,2538,11.8874981914637,0.622508314927381,0.58684985279686,0.68796992481203,3,2764
"129","E02000202",8548,38480,86079.03,10694,1,0,1492,10.0700783809078,0.641887434179523,0.615325670498084,0.668449197860963,2,4274
"130","E02000203",7539,35360,94935.1199999999,14467,1,0,1991,12.5925348189415,0.608439130648519,0.46875,0.733333333333333,4,1884
"131","E02000204",9407,36920,94241.91,15842,1,0,1970,10.0182746890613,0.592178558837089,0.581742738589212,0.602614379084967,2,4703
"132","E02000206",9539,35880,13524.68,2901,0,0,570,1.41782996121187,0.673684210526316,0.673684210526316,0.673684210526316,1,9539
"133","E02000207",8999,40040,139223.63,17544,1,0,2160,15.4710112234693,0.599146251808286,0.566077738515901,0.632214765100671,2,4499
"134","E02000208",9790,34320,169269.55,25222,2,0,3578,17.2900459652707,0.540467804176531,0.181818181818182,0.630890052356021,6,1631
"135","E02000209",8414,39520,27769.82,4274,0,0,896,3.30043023532208,0.628216441353994,0.622286541244573,0.634146341463415,2,4207
"136","E02000212",8523,35880,53434.75,7280,0,0,1020,6.26947671007861,0.583333333333333,0.583333333333333,0.583333333333333,1,8523
"137","E02000213",9551,36920,160110.47,20268,2,0,2728,16.7637388755104,0.381054787938963,0.0327868852459016,0.599025974025974,4,2387
"138","E02000214",6236,50960,33224.24,4237,0,0,829,5.32781270044901,0.586248492159228,0.586248492159228,0.586248492159228,1,6236
"139","E02000215",10518,42640,215589.72,26254,2,0,3619,20.4972162007986,0.465879685720701,0.0909090909090909,0.618864292589028,4,2629
"140","E02000217",9688,40560,4320.24,405,0,0,17,0.445937241948803,0.705882352941177,0.705882352941177,0.705882352941177,1,9688
"141","E02000218",6640,41600,23513.38,3040,0,0,682,3.54117168674699,0.675953079178886,0.675953079178886,0.675953079178886,1,6640
"142","E02000219",7686,49400,127886.67,16292,2,0,2909,16.6389110070258,0.599350152193115,0.579824561403509,0.619324796274738,3,2562
"143","E02000220",9881,43680,140293.52,17959,1,0,2935,14.1983119117498,0.610311427129154,0.597853014037985,0.620178041543027,3,3293
"144","E02000221",9820,37960,76320.9800000002,10234,1,0,1240,7.77199389002038,0.593548387096774,0.593548387096774,0.593548387096774,1,9820
"145","E02000222",7891,49400,45764.47,5171,0,0,968,5.79957800025346,0.611570247933884,0.611570247933884,0.611570247933884,1,7891
"146","E02000223",8371,31200,39109.57,5442,0,0,889,4.67203082069048,0.602924634420697,0.602924634420697,0.602924634420697,1,8371
"147","E02000224",7684,47320,103966.38,14756,1,0,1941,13.5302420614264,0.6339962929848,0.61094674556213,0.65704584040747,2,3842
"148","E02000225",7535,34320,164202.97,21194,2,0,3029,21.7920331785003,0.614809601496858,0.528791565287916,0.777777777777778,4,1883
"149","E02000226",7539,56160,288060.01,36021,4,0,4102,38.209312906221,0.566828429620104,0.542880932556203,0.579885877318117,3,2513
"150","E02000230",10045,50440,178082.83,21810,2,0,2017,17.7285047287208,0.547552577703331,0.50251256281407,0.592592592592593,2,5022
"151","E02000231",7685,61360,24450.93,4456,0,0,723,3.18164346128823,0.665283540802213,0.665283540802213,0.665283540802213,1,7685
"152","E02000234",8023,49400,33988.4400000001,5477,0,0,883,4.23637542066559,0.607021517553794,0.607021517553794,0.607021517553794,1,8023
"153","E02000235",6968,56160,86029.24,10687,1,0,1918,12.3463318025258,0.604340028497081,0.595321637426901,0.613358419567262,2,3484
"154","E02000237",7475,44200,136472.75,15104,2,0,2090,18.2572240802676,0.618497258243132,0.569220430107527,0.667774086378738,2,3737
"155","E02000238",9500,41600,14.92,3,0,0,2,0.00157052631578947,1,1,1,1,9500
"156","E02000239",9000,45240,64653.24,8680,0,0,1570,7.18369333333334,0.626225251541707,0.608860759493671,0.643589743589744,2,4500
"157","E02000240",10265,33800,153954.22,17532,1,0,3421,14.997975645397,0.577114109994891,0.546681664791901,0.619217081850534,4,2566
"158","E02000241",6639,42120,63208.1,8438,1,0,1100,9.52072601295376,0.607272727272727,0.607272727272727,0.607272727272727,1,6639
"159","E02000242",6763,41080,108259.73,12360,1,0,1248,16.0076489723496,0.541666666666667,0.541666666666667,0.541666666666667,1,6763
"160","E02000244",7172,42640,33546.33,4449,0,0,1045,4.67740239821528,0.661932699265998,0.632688927943761,0.691176470588235,2,3586
"161","E02000246",8748,32760,40779.25,5427,0,0,927,4.66155121170553,0.554476806903991,0.554476806903991,0.554476806903991,1,8748
"162","E02000247",10308,34320,95816.6600000001,11273,1,0,1892,9.29536864571208,0.612339170927046,0.598652550529355,0.626025791324736,2,5154
"163","E02000250",6487,63960,125849.66,13178,2,0,2746,19.4002867273007,0.609266831139,0.541733547351525,0.652733118971061,4,1621
"164","E02000252",9706,38480,51683.67,6793,0,0,988,5.32491963733772,0.582995951417004,0.582995951417004,0.582995951417004,1,9706
"165","E02000253",9632,35880,34646.47,5525,0,0,822,3.59701723421927,0.619221411192214,0.619221411192214,0.619221411192214,1,9632
"166","E02000254",8949,36920,200308.31,32552,3,0,4474,22.3833176891273,0.589750313624483,0.532934131736527,0.628610729023384,5,1789
"167","E02000256",8861,58760,130050.1,23446,2,0,2479,14.6766843471391,0.56277114825391,0.524390243902439,0.634586466165414,3,2953
"168","E02000257",13509,57720,162758.66,18385,1,0,3002,12.0481649270856,0.601229865356902,0.547741935483871,0.65979381443299,3,4503
"169","E02000258",6730,47320,23840.66,4187,0,0,672,3.54244576523031,0.592261904761905,0.592261904761905,0.592261904761905,1,6730
"170","E02000260",8710,34840,130424.78,18411,2,0,2919,14.9741423650976,0.631788474922947,0.576204523107178,0.685421994884911,4,2177
"171","E02000261",10766,37960,20875.45,3348,0,0,600,1.93901634776147,0.671666666666667,0.671666666666667,0.671666666666667,1,10766
"172","E02000262",8925,44200,102730.35,12657,1,0,2252,11.5104033613445,0.636908816453606,0.593424218123496,0.677647058823529,3,2975
"173","E02000263",11637,34320,245012.22,35007,3,0,4334,21.0545862335653,0.547112696665147,0.517495395948435,0.577971646673937,4,2909
"174","E02000264",8103,55120,87798.2199999999,10949,1,0,1767,10.8352733555473,0.577741091754525,0.539299610894942,0.616182572614108,2,4051
"175","E02000265",11119,47320,61111.64,11077,0,0,1159,5.49614533681086,0.614322691975841,0.614322691975841,0.614322691975841,1,11119
"176","E02000266",12331,33800,38432.61,6461,0,0,1170,3.11674722244749,0.628023090071445,0.557491289198606,0.735294117647059,3,4110
"177","E02000267",6926,50960,169.74,12,0,0,9,0.0245076523245741,0.888888888888889,0.888888888888889,0.888888888888889,1,6926
"178","E02000269",8078,62920,60045.73,8070,0,0,1128,7.43324213914335,0.607269503546099,0.607269503546099,0.607269503546099,1,8078
"179","E02000270",8043,36920,70011.1999999998,9603,1,0,1173,8.70461270670146,0.578005115089514,0.578005115089514,0.578005115089514,1,8043
"180","E02000271",6763,67080,66671.66,6426,0,0,1453,9.85829661392873,0.597398715583795,0.563845050215208,0.630952380952381,2,3381
"181","E02000272",6748,58240,65077.9300000001,7147,1,0,1129,9.64403230586841,0.543844109831709,0.543844109831709,0.543844109831709,1,6748
"182","E02000275",7102,34320,42362.3,7806,1,0,1008,5.96484088989018,0.557539682539683,0.557539682539683,0.557539682539683,1,7102
"183","E02000276",6722,54600,59491.9400000001,8656,1,0,975,8.85033323415651,0.633846153846154,0.633846153846154,0.633846153846154,1,6722
"184","E02000277",7081,36920,136147.59,18912,2,0,1669,19.2271698912583,0.492510485320551,0.492510485320551,0.492510485320551,1,7081
"185","E02000279",11292,38480,55440.9000000001,7808,0,0,1490,4.90975026567482,0.61761944831339,0.596537949400799,0.638700947225981,2,5646
"186","E02000282",9115,30680,131169.9,15902,1,0,2312,14.3905540318157,0.569584031267448,0.569444444444444,0.569723618090452,2,4557
"187","E02000284",8200,43160,29346.41,1261,0,0,335,3.57883048780488,0.411979166666667,0.090625,0.733333333333333,2,4100
"188","E02000286",8158,48360,0.94,1,0,0,1,0.000115224319686198,1,1,1,1,8158
"189","E02000288",10490,33800,58367.05,8044,0,0,1568,5.56406577693041,0.592646582442501,0.575963718820862,0.60932944606414,2,5245
"190","E02000289",6569,47320,59333.56,6947,1,0,1176,9.03235804536459,0.581632653061224,0.581632653061224,0.581632653061224,1,6569
"191","E02000290",7242,30160,58151.49,7542,1,0,1128,8.02975559237779,0.532801418439716,0.532801418439716,0.532801418439716,1,7242
"192","E02000291",8924,38480,47970.09,7526,0,0,1088,5.37540228597042,0.572610294117647,0.572610294117647,0.572610294117647,1,8924
"193","E02000292",9518,41600,39643.58,5957,0,0,1372,4.1651166211389,0.642431972789116,0.619897959183674,0.664965986394558,2,4759
"194","E02000293",6307,53040,26070.38,3473,0,0,792,4.13356270810211,0.592171717171717,0.592171717171717,0.592171717171717,1,6307
"195","E02000294",8879,34840,65038.6,10235,1,0,1272,7.32499155310282,0.54874213836478,0.54874213836478,0.54874213836478,1,8879
"196","E02000296",9535,39520,71353.92,7460,0,0,1166,7.48336864184583,0.556603773584906,0.556603773584906,0.556603773584906,1,9535
"197","E02000297",9298,46280,173523,26299,2,0,2001,18.6624005162401,0.567538569159797,0.54579142403388,0.589285714285714,2,4649
"198","E02000298",7976,53560,74078.83,9303,1,0,1350,9.28771690070211,0.571111111111111,0.571111111111111,0.571111111111111,1,7976
"199","E02000299",9312,34320,201343.09,29690,3,0,3579,21.6218954037801,0.621411883688069,0.552807486631016,0.741935483870968,5,1862
"200","E02000300",8157,37440,49057.65,8974,1,0,1164,6.01417800662007,0.530927835051546,0.530927835051546,0.530927835051546,1,8157
"201","E02000302",8326,39520,48494.5600000001,7698,0,0,1138,5.82447273600769,0.511423550087873,0.511423550087873,0.511423550087873,1,8326
"202","E02000303",8390,30680,85983.9,12646,1,0,1963,10.248379022646,0.558467238975713,0.525974025974026,0.590960451977401,2,4195
"203","E02000304",8089,52520,23884.06,2679,0,0,659,2.95265916676969,0.679817905918058,0.679817905918058,0.679817905918058,1,8089
"204","E02000305",8633,43680,234096.72,28623,3,0,3896,27.1164971620526,0.428835536941229,0,0.591068301225919,4,2158
"205","E02000307",9873,37440,48172.27,7167,0,0,1050,4.87919274789831,0.587619047619048,0.587619047619048,0.587619047619048,1,9873
"206","E02000308",7736,40040,20807.13,3638,0,0,729,2.68964968976215,0.669410150891632,0.669410150891632,0.669410150891632,1,7736
"207","E02000309",10489,33280,24478.76,2747,0,0,657,2.33375536276099,0.60882800608828,0.60882800608828,0.60882800608828,1,10489
"208","E02000312",10473,41080,84477.83,10393,0,0,1958,8.06624940322735,0.581211666640069,0.581165919282511,0.581257413997628,2,5236
"209","E02000315",9080,30160,84201.9799999999,10390,1,0,1423,9.27334581497797,0.496837666900914,0.496837666900914,0.496837666900914,1,9080
